posicao_ranking;id_regra;score_lado_max;score_oposto_min;perda_minima;persistencia_s;mfe_maximo;modo_fluxo;exigir_rompimento_contrario;conjunto_treino;qtd_trades_treino;disparos_treino;taxa_disparo_pct_treino;resultado_real_total_treino;resultado_sombra_total_treino;impacto_liquido_treino;impacto_medio_trade_treino;losses_salvos_treino;gains_prejudicados_treino;protegidos_prejudicados_treino;timeouts_melhorados_treino;score_lado_max_treino;score_oposto_min_treino;perda_minima_treino;persistencia_s_treino;mfe_maximo_treino;modo_fluxo_treino;exigir_rompimento_contrario_treino;conjunto_validacao;qtd_trades_validacao;disparos_validacao;taxa_disparo_pct_validacao;resultado_real_total_validacao;resultado_sombra_total_validacao;impacto_liquido_validacao;impacto_medio_trade_validacao;losses_salvos_validacao;gains_prejudicados_validacao;protegidos_prejudicados_validacao;timeouts_melhorados_validacao;score_lado_max_validacao;score_oposto_min_validacao;perda_minima_validacao;persistencia_s_validacao;mfe_maximo_validacao;modo_fluxo_validacao;exigir_rompimento_contrario_validacao;validacao_positiva;impacto_conservador
750;671;30;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;6;14,285714285714286;-19900,0;-12625,0;7275,0;173,21428571428572;5;0;1;0;30;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;-2875,0
751;1175;40;80;300;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;6;14,285714285714286;-19900,0;-12625,0;7275,0;173,21428571428572;5;0;1;0;40;80;300;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;300;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;-2875,0
752;1183;40;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;6;14,285714285714286;-19900,0;-12625,0;7275,0;173,21428571428572;5;0;1;0;40;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;-2875,0
753;1687;50;80;300;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;6;14,285714285714286;-19900,0;-12625,0;7275,0;173,21428571428572;5;0;1;0;50;80;300;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;300;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;-2875,0
754;1695;50;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;6;14,285714285714286;-19900,0;-12625,0;7275,0;173,21428571428572;5;0;1;0;50;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;-2875,0
755;165;20;80;500;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;20;80;500;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;500;2;500,0;SOMENTE_SCORES;False;False;-2875,0
756;173;20;80;500;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;20;80;500;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;500;3;500,0;SOMENTE_SCORES;False;False;-2875,0
757;181;20;80;500;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;20;80;500;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;500;5;500,0;SOMENTE_SCORES;False;False;-2875,0
758;189;20;80;500;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;20;80;500;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;500;8;500,0;SOMENTE_SCORES;False;False;-2875,0
759;197;20;80;700;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;20;80;700;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;700;2;500,0;SOMENTE_SCORES;False;False;-2875,0
760;205;20;80;700;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;20;80;700;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;700;3;500,0;SOMENTE_SCORES;False;False;-2875,0
761;213;20;80;700;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;20;80;700;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;700;5;500,0;SOMENTE_SCORES;False;False;-2875,0
762;221;20;80;700;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;20;80;700;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;700;8;500,0;SOMENTE_SCORES;False;False;-2875,0
763;677;30;80;500;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;30;80;500;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;500;2;500,0;SOMENTE_SCORES;False;False;-2875,0
764;685;30;80;500;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;30;80;500;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;500;3;500,0;SOMENTE_SCORES;False;False;-2875,0
765;693;30;80;500;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;30;80;500;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;500;5;500,0;SOMENTE_SCORES;False;False;-2875,0
766;701;30;80;500;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;30;80;500;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;500;8;500,0;SOMENTE_SCORES;False;False;-2875,0
767;709;30;80;700;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;30;80;700;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;700;2;500,0;SOMENTE_SCORES;False;False;-2875,0
768;717;30;80;700;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;30;80;700;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;700;3;500,0;SOMENTE_SCORES;False;False;-2875,0
769;725;30;80;700;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;30;80;700;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;700;5;500,0;SOMENTE_SCORES;False;False;-2875,0
770;733;30;80;700;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;30;80;700;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;700;8;500,0;SOMENTE_SCORES;False;False;-2875,0
771;1189;40;80;500;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;40;80;500;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;500;2;500,0;SOMENTE_SCORES;False;False;-2875,0
772;1197;40;80;500;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;40;80;500;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;500;3;500,0;SOMENTE_SCORES;False;False;-2875,0
773;1205;40;80;500;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;40;80;500;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;500;5;500,0;SOMENTE_SCORES;False;False;-2875,0
774;1213;40;80;500;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;40;80;500;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;500;8;500,0;SOMENTE_SCORES;False;False;-2875,0
775;1221;40;80;700;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;40;80;700;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;700;2;500,0;SOMENTE_SCORES;False;False;-2875,0
776;1229;40;80;700;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;40;80;700;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;700;3;500,0;SOMENTE_SCORES;False;False;-2875,0
777;1237;40;80;700;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;40;80;700;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;700;5;500,0;SOMENTE_SCORES;False;False;-2875,0
778;1245;40;80;700;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;40;80;700;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;700;8;500,0;SOMENTE_SCORES;False;False;-2875,0
779;1701;50;80;500;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;50;80;500;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;500;2;500,0;SOMENTE_SCORES;False;False;-2875,0
780;1709;50;80;500;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;50;80;500;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;500;3;500,0;SOMENTE_SCORES;False;False;-2875,0
781;1717;50;80;500;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;50;80;500;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;500;5;500,0;SOMENTE_SCORES;False;False;-2875,0
782;1725;50;80;500;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;50;80;500;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;500;8;500,0;SOMENTE_SCORES;False;False;-2875,0
783;1733;50;80;700;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;50;80;700;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;700;2;500,0;SOMENTE_SCORES;False;False;-2875,0
784;1741;50;80;700;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;50;80;700;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;700;3;500,0;SOMENTE_SCORES;False;False;-2875,0
785;1749;50;80;700;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;50;80;700;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;700;5;500,0;SOMENTE_SCORES;False;False;-2875,0
786;1757;50;80;700;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-12825,0;7075,0;168,45238095238096;5;0;0;0;50;80;700;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;700;8;500,0;SOMENTE_SCORES;False;False;-2875,0
787;645;30;80;300;2;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;30;80;300;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;300;2;500,0;SOMENTE_SCORES;False;False;-2875,0
788;653;30;80;300;3;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;30;80;300;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;300;3;500,0;SOMENTE_SCORES;False;False;-2875,0
789;661;30;80;300;5;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;30;80;300;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;300;5;500,0;SOMENTE_SCORES;False;False;-2875,0
790;669;30;80;300;8;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;30;80;300;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;300;8;500,0;SOMENTE_SCORES;False;False;-2875,0
791;1157;40;80;300;2;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;40;80;300;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;300;2;500,0;SOMENTE_SCORES;False;False;-2875,0
792;1165;40;80;300;3;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;40;80;300;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;300;3;500,0;SOMENTE_SCORES;False;False;-2875,0
793;1173;40;80;300;5;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;40;80;300;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;300;5;500,0;SOMENTE_SCORES;False;False;-2875,0
794;1181;40;80;300;8;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;40;80;300;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;300;8;500,0;SOMENTE_SCORES;False;False;-2875,0
795;1669;50;80;300;2;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;50;80;300;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;300;2;500,0;SOMENTE_SCORES;False;False;-2875,0
796;1677;50;80;300;3;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;50;80;300;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;300;3;500,0;SOMENTE_SCORES;False;False;-2875,0
797;1685;50;80;300;5;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;50;80;300;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;300;5;500,0;SOMENTE_SCORES;False;False;-2875,0
798;1693;50;80;300;8;500,0;SOMENTE_SCORES;False;TREINO;42;8;19,047619047619047;-19900,0;-12850,0;7050,0;167,85714285714286;6;1;1;0;50;80;300;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;300;8;500,0;SOMENTE_SCORES;False;False;-2875,0
799;229;20;80;900;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;20;80;900;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;900;2;500,0;SOMENTE_SCORES;False;False;-2875,0
800;237;20;80;900;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;20;80;900;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;900;3;500,0;SOMENTE_SCORES;False;False;-2875,0
801;245;20;80;900;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;20;80;900;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;900;5;500,0;SOMENTE_SCORES;False;False;-2875,0
802;253;20;80;900;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;20;80;900;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;900;8;500,0;SOMENTE_SCORES;False;False;-2875,0
803;741;30;80;900;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;30;80;900;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;900;2;500,0;SOMENTE_SCORES;False;False;-2875,0
804;749;30;80;900;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;30;80;900;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;900;3;500,0;SOMENTE_SCORES;False;False;-2875,0
805;757;30;80;900;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;30;80;900;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;900;5;500,0;SOMENTE_SCORES;False;False;-2875,0
806;765;30;80;900;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;30;80;900;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;30;80;900;8;500,0;SOMENTE_SCORES;False;False;-2875,0
807;1253;40;80;900;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;40;80;900;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;900;2;500,0;SOMENTE_SCORES;False;False;-2875,0
808;1261;40;80;900;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;40;80;900;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;900;3;500,0;SOMENTE_SCORES;False;False;-2875,0
809;1269;40;80;900;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;40;80;900;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;900;5;500,0;SOMENTE_SCORES;False;False;-2875,0
810;1277;40;80;900;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;40;80;900;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;40;80;900;8;500,0;SOMENTE_SCORES;False;False;-2875,0
811;1765;50;80;900;2;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;50;80;900;2;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;900;2;500,0;SOMENTE_SCORES;False;False;-2875,0
812;1773;50;80;900;3;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;50;80;900;3;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;900;3;500,0;SOMENTE_SCORES;False;False;-2875,0
813;1781;50;80;900;5;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;50;80;900;5;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;900;5;500,0;SOMENTE_SCORES;False;False;-2875,0
814;1789;50;80;900;8;500,0;SOMENTE_SCORES;False;TREINO;42;5;11,904761904761905;-19900,0;-14200,0;5700,0;135,71428571428572;5;0;0;0;50;80;900;8;500,0;SOMENTE_SCORES;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;50;80;900;8;500,0;SOMENTE_SCORES;False;False;-2875,0
815;151;20;80;300;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14225,0;5675,0;135,11904761904762;4;0;0;0;20;80;300;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;300;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;-2875,0
816;159;20;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14225,0;5675,0;135,11904761904762;4;0;0;0;20;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;300;8;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;-2875,0
817;183;20;80;500;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;TREINO;42;4;9,523809523809524;-19900,0;-14800,0;5100,0;121,42857142857143;4;0;0;0;20;80;500;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;VALIDACAO;19;2;10,526315789473685;6000,0;3125,0;-2875,0;-151,31578947368422;1;1;0;0;20;80;500;5;500,0;DELTA_E_SALDO_CONTRARIOS;False;False;-2875,0
