regra_bloqueio,componentes,trades_bloqueados,pct_trades_bloqueados,losses_evitados,gains_perdidos,saldo_eventos,pontos_dos_trades_bloqueados,trades_restantes,resultado_novo,melhoria_resultado,pf_novo,melhoria_pf,expectancia_nova,winrate_novo,dd_novo,reducao_dd,score_rank
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__min >= 1.3394998,1,20,10.1010101010101,11,9,2,-1839.999999999418,178,9200.000000009459,1839.999999999418,1.161971830986082,0.04977670903470943,51.685393258480104,60.1123595505618,16399.999999997817,1759.9999999991269,2475.8660254199385
13a_features_tempo_real__w60__pre_15s_spread_medio__min >= 1.7715774,1,20,10.1010101010101,11,9,2,-1839.999999999418,178,9200.000000009459,1839.999999999418,1.161971830986082,0.04977670903470943,51.685393258480104,60.1123595505618,16399.999999997817,1759.9999999991269,2475.8660254199385
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean >= 0.42309863,1,148,74.74747474747475,67,81,-14,-1519.9999999931606,50,8880.000000003201,1519.9999999931606,1.7400000000002669,0.6278048780488943,177.60000000006403,70.0,2719.999999999709,15439.999999997235,2474.6829268215297
13a_features_tempo_real__w60__pre_15s_spread_medio__mean >= 1.3553668,1,148,74.74747474747475,67,81,-14,-1519.9999999931606,50,8880.000000003201,1519.9999999931606,1.7400000000002669,0.6278048780488943,177.60000000006403,70.0,2719.999999999709,15439.999999997235,2474.6829268215297
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= -0.0082588082,1,19,9.595959595959595,11,8,3,-2079.9999999995634,179,9440.000000009604,2079.9999999995634,1.1661971830987607,0.05400206114738815,52.73743016765142,60.33519553072626,17999.99999999709,159.99999999985448,2340.4012366879456
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope >= 0.011713732,1,37,18.68686868686869,18,19,-1,-1199.9999999985448,161,8560.000000008586,1199.9999999985448,1.1671875000001677,0.05499237804879509,53.167701863407366,60.24844720496895,12959.999999997672,5199.999999999272,2258.995426827567
13a_features_tempo_real__w60__pre_15s_spread_medio__slope >= 0.0053201367,1,37,18.68686868686869,18,19,-1,-1199.9999999985448,161,8560.000000008586,1199.9999999985448,1.1671875000001677,0.05499237804879509,53.167701863407366,60.24844720496895,12959.999999997672,5199.999999999272,2258.995426827567
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 179.17417,1,79,39.8989898989899,34,45,-11,-1999.9999999956344,119,9360.000000005675,1999.9999999956344,1.2437500000001478,0.1315548780487752,78.65546218492165,59.66386554621849,8799.999999997817,9359.999999999127,2196.932926824593
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max >= 1.4033961,1,79,39.8989898989899,35,44,-9,-2079.9999999959255,119,9440.000000005966,2079.9999999959255,1.2510638297873926,0.13886870783602,79.32773109248711,60.50420168067227,10559.999999997672,7599.999999999272,1995.3212246972835
13a_features_tempo_real__window__n <= 55,1,162,81.81818181818183,72,90,-18,-1439.999999992142,36,8800.000000002183,1439.999999992142,2.1000000000002728,0.9878048780489002,244.44444444450508,72.22222222222221,2159.9999999998545,15999.99999999709,1908.6829268204638
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__first >= 0.25,1,24,12.121212121212121,11,13,-2,-2799.999999998545,174,10160.000000008586,2799.999999998545,1.178873239436771,0.06667811748539831,58.390804597750495,59.195402298850574,18719.999999997526,-560.0000000005821,1906.0068704895803
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__slope <= -0.002251612,1,73,36.868686868686865,34,39,-5,-1519.9999999967986,125,8880.00000000684,1519.9999999967986,1.231250000000178,0.11905487804880543,71.04000000005472,61.6,11439.999999997235,6719.999999999709,1877.432926825979
13a_features_tempo_real__w60__pre_15s_spread_medio__slope <= -0.001022636,1,73,36.868686868686865,34,39,-5,-1519.9999999967986,125,8880.00000000684,1519.9999999967986,1.231250000000178,0.11905487804880543,71.04000000005472,61.6,11439.999999997235,6719.999999999709,1877.432926825979
13a_features_tempo_real__last__adv_ratio_volatilidade_close_pontos_15s_60s >= 1.3181448,1,132,66.66666666666666,57,75,-18,-2639.9999999928696,66,10000.00000000291,2639.9999999928696,1.5000000000001454,0.38780487804877284,151.5151515151956,62.121212121212125,6319.999999998981,11839.999999997963,1802.6829268214206
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__last >= 1.3181448,1,132,66.66666666666666,57,75,-18,-2639.9999999928696,66,10000.00000000291,2639.9999999928696,1.5000000000001454,0.38780487804877284,151.5151515151956,62.121212121212125,6319.999999998981,11839.999999997963,1802.6829268214206
13a_features_tempo_real__last__adv_delta_spread_minimo_15s_30s >= 0.16666667,1,21,10.606060606060606,11,10,1,-1599.9999999992724,177,8960.000000009313,1599.9999999992724,1.1577464788734033,0.04555135692203072,50.62146892660629,59.887005649717516,17119.999999997526,1039.999999999418,1799.330814152287
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__last >= 0.16666667,1,21,10.606060606060606,11,10,1,-1599.9999999992724,177,8960.000000009313,1599.9999999992724,1.1577464788734033,0.04555135692203072,50.62146892660629,59.887005649717516,17119.999999997526,1039.999999999418,1799.330814152287
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__max >= 0.36458333,1,99,50.0,44,55,-11,-1839.9999999950523,99,9200.000000005093,1839.9999999950523,1.302631578947536,0.1904364569961634,92.92929292934437,61.61616161616161,8719.999999998254,9439.99999999869,1760.2618741922925
13a_features_tempo_real__w60__pre_15s_spread_minimo__min >= 1.25,1,22,11.11111111111111,12,10,2,-1439.999999999418,176,8800.000000009459,1439.999999999418,1.157142857143026,0.044947735191653404,50.000000000053745,60.22727272727273,17199.99999999709,959.9999999998545,1758.9686411143593
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max >= 1.3652152,1,99,50.0,41,58,-17,-2559.9999999940337,99,9920.000000004075,2559.9999999940337,1.302439024390368,0.19024390243899547,100.20202020206136,58.58585858585859,8319.999999998254,9839.99999999869,1630.1463414569735
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean >= 0.56084376,1,132,66.66666666666666,59,73,-14,-879.9999999937427,66,8240.000000003783,879.9999999937427,1.4478260869567274,0.33563096500535483,124.84848484854217,65.15151515151516,4000.0,14159.999999996944,1483.3785789958856
13a_features_tempo_real__w60__pre_15s_spread_medio__mean >= 1.4179278,1,132,66.66666666666666,59,73,-14,-879.9999999937427,66,8240.000000003783,879.9999999937427,1.4478260869567274,0.33563096500535483,124.84848484854217,65.15151515151516,4000.0,14159.999999996944,1483.3785789958856
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta <= -0.15711013,1,66,33.33333333333333,28,38,-10,-1759.9999999962165,132,9120.000000006257,1759.9999999962165,1.211111111111256,0.09891598915988342,69.0909090909565,59.09090909090909,11279.999999998108,6879.999999998836,1455.3495934917391
13a_features_tempo_real__w60__pre_15s_spread_medio__delta <= -0.071356195,1,66,33.33333333333333,28,38,-10,-1759.9999999962165,132,9120.000000006257,1759.9999999962165,1.211111111111256,0.09891598915988342,69.0909090909565,59.09090909090909,11279.999999998108,6879.999999998836,1455.3495934917391
13a_features_tempo_real__last__adv_z_pre_15s_spread_medio >= 0.9350199,1,99,50.0,44,55,-11,-1839.9999999950523,99,9200.000000005093,1839.9999999950523,1.302631578947536,0.1904364569961634,92.92929292934437,61.61616161616161,9599.999999999272,8559.999999997672,1452.261874191936
13a_features_tempo_real__last__pre_15s_spread_medio >= 1.5878709,1,99,50.0,44,55,-11,-1839.9999999950523,99,9200.000000005093,1839.9999999950523,1.302631578947536,0.1904364569961634,92.92929292934437,61.61616161616161,9599.999999999272,8559.999999997672,1452.261874191936
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__last >= 0.9350199,1,99,50.0,44,55,-11,-1839.9999999950523,99,9200.000000005093,1839.9999999950523,1.302631578947536,0.1904364569961634,92.92929292934437,61.61616161616161,9599.999999999272,8559.999999997672,1452.261874191936
13a_features_tempo_real__w60__pre_15s_spread_medio__last >= 1.5878709,1,99,50.0,44,55,-11,-1839.9999999950523,99,9200.000000005093,1839.9999999950523,1.302631578947536,0.1904364569961634,92.92929292934437,61.61616161616161,9599.999999999272,8559.999999997672,1452.261874191936
13a_features_tempo_real__last__pre_15s_spread_minimo >= 1.1011905,1,99,50.0,45,54,-9,-959.9999999954889,99,8320.00000000553,959.9999999954889,1.2810810810812678,0.16888595912989524,84.04040404045989,62.62626262626263,8319.999999998981,9839.999999997963,1337.3315754727118
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean >= 0.19623279,1,158,79.7979797979798,71,87,-16,-399.99999999272404,40,7760.000000002765,399.99999999272404,1.881818181818496,0.7696230598671234,194.00000000006912,72.5,1600.0,16559.999999996944,1331.7738359119285
13a_features_tempo_real__w60__pre_15s_spread_medio__mean >= 1.252329,1,158,79.7979797979798,71,87,-16,-399.99999999272404,40,7760.000000002765,399.99999999272404,1.881818181818496,0.7696230598671234,194.00000000006912,72.5,1600.0,16559.999999996944,1331.7738359119285
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__min <= 0.48889879,1,40,20.2020202020202,17,23,-6,-1359.9999999976717,158,8720.000000007713,1359.9999999976717,1.167692307692456,0.05549718574108331,55.18987341777033,58.86075949367089,13599.99999999709,4559.9999999998545,1319.2983114422714
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__first >= 1.5205563,1,40,20.2020202020202,18,22,-4,-1439.9999999979627,158,8800.000000008004,1439.9999999979627,1.1718750000001563,0.05967987804878372,55.69620253169622,59.49367088607595,14799.999999997817,3359.999999999127,1311.8079268269275
13a_features_tempo_real__w60__pre_15s_spread_medio__first >= 1.8538095,1,40,20.2020202020202,18,22,-4,-1439.9999999979627,158,8800.000000008004,1439.9999999979627,1.1718750000001563,0.05967987804878372,55.69620253169622,59.49367088607595,14799.999999997817,3359.999999999127,1311.8079268269275
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__delta >= 0.06952381,1,40,20.2020202020202,19,21,-2,-1519.9999999982538,158,8880.000000008295,1519.9999999982538,1.1761904761906408,0.06399535423926817,56.202531645622116,60.12658227848101,16079.99999999738,2079.9999999995634,1276.3972125416622
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first >= 1.3125659,1,40,20.2020202020202,18,22,-4,-1439.9999999979627,158,8800.000000008004,1439.9999999979627,1.1718750000001563,0.05967987804878372,55.69620253169622,59.49367088607595,15119.999999997526,3039.999999999418,1199.8079268270294
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__max >= 0.90194072,1,132,66.66666666666666,59,73,-14,-879.9999999937427,66,8240.000000003783,879.9999999937427,1.4478260869567274,0.33563096500535483,124.84848484854217,65.15151515151516,5119.999999999709,13039.999999997235,1091.3785789959875
13a_features_tempo_real__w60__pre_15s_spread_medio__max >= 1.572847,1,132,66.66666666666666,59,73,-14,-879.9999999937427,66,8240.000000003783,879.9999999937427,1.4478260869567274,0.33563096500535483,124.84848484854217,65.15151515151516,5119.999999999709,13039.999999997235,1091.3785789959875
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma >= 95.584295,1,20,10.1010101010101,9,11,-2,-719.9999999989814,178,8080.000000009022,719.9999999989814,1.1383561643837161,0.026161042432343518,45.39325842701698,58.98876404494382,15279.999999998108,2879.999999998836,1073.6966254579802
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__min >= -0.0072966757,1,148,74.74747474747475,66,82,-16,-479.9999999930151,50,7840.000000003056,479.9999999930151,1.6125000000002387,0.5003048780488661,156.80000000006112,68.0,2719.999999999709,15439.999999997235,1028.182926821366
13a_features_tempo_real__w60__pre_15s_spread_medio__min >= 1.1598901,1,148,74.74747474747475,66,82,-16,-479.9999999930151,50,7840.000000003056,479.9999999930151,1.6125000000002387,0.5003048780488661,156.80000000006112,68.0,2719.999999999709,15439.999999997235,1028.182926821366
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma >= 88.568564,1,40,20.2020202020202,18,22,-4,-479.99999999810825,158,7840.000000008149,479.99999999810825,1.1531250000001592,0.04092987804878656,49.62025316460854,59.49367088607595,12879.999999998108,5279.999999998836,1012.5579268269721
13a_features_tempo_real__w60__pre_15s_spread_minimo__min >= 0.75,1,136,68.68686868686868,62,74,-12,-159.99999999403371,62,7520.0000000040745,159.99999999403371,1.4700000000002547,0.35780487804888206,121.29032258071088,67.74193548387096,4079.9999999995634,14079.99999999738,1010.6829268224465
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__std >= 0.26617339,1,50,25.252525252525253,22,28,-6,-319.9999999975262,148,7680.000000007567,319.9999999975262,1.1600000000001576,0.04780487804878497,51.89189189194302,59.45945945945946,11039.999999997235,7119.999999999709,1000.6829268266956
13a_features_tempo_real__w60__pre_15s_spread_medio__std >= 0.12089049,1,50,25.252525252525253,22,28,-6,-319.9999999975262,148,7680.000000007567,319.9999999975262,1.1600000000001576,0.04780487804878497,51.89189189194302,59.45945945945946,11039.999999997235,7119.999999999709,1000.6829268266956
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__std >= 0.30047051,1,40,20.2020202020202,18,22,-4,-479.99999999810825,158,7840.000000008149,479.99999999810825,1.1531250000001592,0.04092987804878656,49.62025316460854,59.49367088607595,13199.99999999709,4959.9999999998545,900.5579268273286
13a_features_tempo_real__w60__pre_15s_spread_medio__std >= 0.13646754,1,40,20.2020202020202,18,22,-4,-479.99999999810825,158,7840.000000008149,479.99999999810825,1.1531250000001592,0.04092987804878656,49.62025316460854,59.49367088607595,13199.99999999709,4959.9999999998545,900.5579268273286
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.2094795,1,79,39.8989898989899,33,46,-13,-959.9999999954889,119,8320.00000000553,959.9999999954889,1.2122448979593248,0.10004977600795217,69.91596638660108,58.82352941176471,8559.999999997672,9599.999999999272,892.029865600005
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos <= 171.35384,1,66,33.33333333333333,27,39,-12,-719.999999996071,132,8080.000000006112,719.999999996071,1.1836363636365026,0.07144124168513,61.21212121216752,58.333333333333336,8959.999999997672,9199.999999999272,880.8647450068947
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.23977579,1,119,60.1010101010101,51,68,-17,-479.9999999937427,79,7840.0000000037835,479.9999999937427,1.316129032258217,0.2039339103068445,99.24050632916182,60.75949367088608,3600.0,14559.999999996944,870.3603461767798
13a_features_tempo_real__last__pre_15s_spread_minimo >= 1,1,139,70.2020202020202,63,76,-13,480.0000000061118,59,6880.000000003929,-480.0000000061118,1.452631578947627,0.34043645699625436,116.61016949159202,67.79661016949152,2159.9999999998545,15999.99999999709,816.2618741906226
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__slope >= 0.014786889,1,37,18.68686868686869,18,19,-1,-239.99999999869033,161,7600.000000008731,239.99999999869033,1.1484375000001705,0.03624237804879793,47.20496894415361,60.24844720496895,14319.999999997526,3839.999999999418,811.7454268277652
13a_features_tempo_real__w60__pre_15s_spread_minimo__min >= 0.8875,1,99,50.0,45,54,-9,4.3655745685100555e-09,99,7360.000000005675,-4.3655745685100555e-09,1.2486486486488404,0.1364535266974678,74.34343434349167,62.62626262626263,7039.99999999869,11119.999999998254,805.8721160135028
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max >= 1.3411207,1,119,60.1010101010101,50,69,-19,-1359.9999999933061,79,8720.000000003347,1359.9999999933061,1.3406250000001307,0.22842987804875814,110.3797468354854,59.49367088607595,5759.999999999127,12399.999999997817,679.0579268217971
13a_features_tempo_real__w60__pre_15s_spread_minimo__std <= 0.10314262,1,66,33.33333333333333,30,36,-6,-959.9999999969441,132,8320.000000006985,959.9999999969441,1.2000000000001678,0.08780487804879522,63.030303030355945,60.60606060606061,13279.999999998108,4879.999999998836,608.6829268258134
