id;data_hora;data_qt;lado;preco_entrada;gain;stop;stop_protegido;protecionado;tp_mt5;sl_mt5;protecao_pontos;regra;status;mfe_mt5;mae_mt5;tempo_mfe_s;tempo_mae_s;tempo_resultado_s;preco_resultado;resultado_mt5;score_entrada;score_base_dna;ajuste_estrutura;score_oposto;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;diferenca_score;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;score_spread;dna_spread;estrutura;estrutura_bruta;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;motivo_estrutura;motivo_estrutura_bruta;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;eficiencia_swings;amplitude_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;tipo_entrada_campanha;campanha_entradas_antes;delta30;delta10;saldo30;saldo10;vel15;vel5;aceleracao;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;motivos;bloqueios_no_momento;score_minimo_config;diferenca_minima_config;modo_sombra
20260719211314121576;2026-07-19 21:13:14;2026-07-19 21:13:02.550;COMPRA;28939,5;28955,5;28910,5;28939,5;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1675,0;-300,0;191,18;24,08;191,18;28956,25;1600;100;99;12;0;99;4;12;-6;100;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;ALTA;;0;28932,0;2026-07-19 21:13:02.550000;mudança BAIXA->ALTA: 2 swings opostos e rompimento do nível 28926.5;topo 28937.00>28934.25 e fundo 28932.00>28929.50;12;28937,0;28934,25;28932,0;28929,5;0,005291;15,75;ALTA confirmada em 2026-07-19 21:13:00.051000;TOPO;28937,0;2026-07-19 21:13:00.051000;NOVA_CAMPANHA;0;24,0;20,0;21,0;15,0;0,378892;1,168937;1,42159;0,5;-12,0;3,25;85,0785;spread sem bônus | delta30 favorável 24.0 | delta10 crescente 20.0 | saldo agressor30 21.0 | saldo10 favorável 15.0 | razão fluxo 1.35 | vel15 0.3789 | vel5 acelerando 1.1689 | aceleração 1.4216 | desloc15 5.50 | ticks/s 85.08 | rompimento 0.50 | continuidade 3.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260719211713775189;2026-07-19 21:17:13;2026-07-19 21:17:02.129;VENDA;28945,25;28929,25;28974,25;28945,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1600,0;-1625,0;742,01;274,9;742,01;28929,25;1600;100;99;12;0;4;99;-6;12;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;BAIXA;;0;28953,75;2026-07-19 21:17:02.129000;mudança ALTA->BAIXA: 2 swings opostos e rompimento do nível 28954.0;topo 28953.75<28954.00 e fundo 28942.00<28951.50;12;28953,75;28954,0;28942,0;28951,5;0,505882;21,5;BAIXA confirmada em 2026-07-19 21:17:02.021000;FUNDO;28942,0;2026-07-19 21:17:02.021000;NOVA_CAMPANHA;0;-146,0;-26,0;-121,0;-18,0;-0,480143;-1,302866;-1,329809;-18,25;5,25;-5,25;59,4005;spread sem bônus | delta30 favorável 146.0 | delta10 crescente 26.0 | saldo agressor30 121.0 | saldo10 favorável 18.0 | razão fluxo 3.37 | vel15 0.4801 | vel5 acelerando 1.3029 | aceleração 1.3298 | desloc15 7.00 | ticks/s 59.40 | rompimento 5.25 | continuidade 5.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260719213222979138;2026-07-19 21:32:22;2026-07-19 21:32:10.529;VENDA;28897,75;28881,75;28926,75;28897,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2150,0;-475,0;169,06;36,8;169,06;28876,25;1600;100;99;8;0;4;99;-6;8;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;TRANSICAO;ALTA;1;28912,25;2026-07-19 21:29:24.142000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28901.00->28901.25; 28899.00->28896.25";12;28901,25;28901,0;28896,25;28899,0;0,119497;12,25;TRANSICAO confirmada em 2026-07-19 21:32:10.230000;FUNDO;28896,25;2026-07-19 21:32:10.230000;NOVA_CAMPANHA;0;-31,0;-40,0;-22,0;-31,0;-0,561877;-0,65;-0,13274;-10,75;1,0;-1,0;108,3017;spread sem bônus | delta30 favorável 31.0 | delta10 crescente 40.0 | saldo agressor30 22.0 | saldo10 favorável 31.0 | razão fluxo 1.67 | vel15 0.5619 | vel5 acelerando 0.6500 | aceleração 0.1327 | desloc15 8.00 | ticks/s 108.30 | rompimento 1.00 | continuidade 1.00 | estrutura confirmada alinhada +8;;72;12;True
20260719214012253573;2026-07-19 21:40:12;2026-07-19 21:40:00.625;VENDA;28895,75;28879,75;28924,75;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;800,0;-2975,0;48,0;120,12;120,12;28925,5;-2900;100;99;12;0;4;99;-6;12;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;BAIXA;;0;28900,0;2026-07-19 21:39:47.025000;"BAIXA mantida; estrutura bruta alinhada";topo 28900.00<28902.50 e fundo 28898.00<28898.75;12;28900,0;28902,5;28898,0;28898,75;0,061538;8,0;BAIXA confirmada em 2026-07-19 21:39:57.826000;TOPO;28900,0;2026-07-19 21:39:57.826000;NOVA_CAMPANHA;0;-23,0;-14,0;-23,0;-14,0;-0,303767;-1,173709;-0,946229;-12,0;2,0;-4,0;79,1938;spread sem bônus | delta30 favorável 23.0 | delta10 crescente 14.0 | saldo agressor30 23.0 | saldo10 favorável 14.0 | razão fluxo 1.49 | vel15 0.3038 | vel5 acelerando 1.1737 | aceleração 0.9462 | desloc15 4.25 | ticks/s 79.19 | rompimento 2.00 | continuidade 4.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260719214311868699;2026-07-19 21:43:11;2026-07-19 21:43:00.378;VENDA;28914,75;28898,75;28943,75;28914,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2400,0;-450,0;72,01;11,0;72,01;28890,75;1600;93;99;-6;12;4;99;8;-6;81;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;ALTA;TRANSICAO;BAIXA;1;28920,25;2026-07-19 21:42:00.744000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28932.00->28932.00; 28921.75->28914.25";12;28932,0;28932,0;28914,25;28921,75;0,502959;21,25;TRANSICAO confirmada em 2026-07-19 21:43:00.205000;FUNDO;28914,25;2026-07-19 21:43:00.205000;NOVA_CAMPANHA;0;-22,0;-15,0;-18,0;-12,0;-1,179775;-2,453844;-1,884846;-17,25;8,75;-7,0;109,2884;spread sem bônus | delta30 favorável 22.0 | delta10 crescente 15.0 | saldo agressor30 18.0 | saldo10 favorável 12.0 | razão fluxo 1.75 | vel15 1.1798 | vel5 acelerando 2.4538 | aceleração 1.8848 | desloc15 15.75 | ticks/s 109.29 | rompimento 8.75 | continuidade 7.00 | estrutura confirmada contrária -6;;72;12;True
20260719214524333360;2026-07-19 21:45:24;2026-07-19 21:45:12.681;VENDA;28868,5;28852,5;28897,5;28868,5;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;PROTEGIDO;1450,0;-2675,0;782,2;120,54;902,75;28872,25;0;100;99;8;0;4;99;-6;8;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;TRANSICAO;;0;28889,0;2026-07-19 21:43:23.427000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28870.00->28870.25; 28866.75->28866.75";12;28870,25;28870,0;28866,75;28866,75;0,418719;23,0;TRANSICAO confirmada em 2026-07-19 21:45:12.289000;FUNDO;28866,75;2026-07-19 21:45:12.289000;NOVA_CAMPANHA;0;-115,0;-101,0;-71,0;-59,0;-1,329488;-2,521178;-1,998097;-20,5;9,0;-10,25;134,8214;spread sem bônus | delta30 favorável 115.0 | delta10 crescente 101.0 | saldo agressor30 71.0 | saldo10 favorável 59.0 | razão fluxo 2.65 | vel15 1.3295 | vel5 acelerando 2.5212 | aceleração 1.9981 | desloc15 17.75 | ticks/s 134.82 | rompimento 9.00 | continuidade 10.25 | estrutura confirmada alinhada +8;;72;12;True
20260719220541437636;2026-07-19 22:05:41;2026-07-19 22:05:29.181;COMPRA;28872,25;28888,25;28843,25;28872,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2025,0;0,0;35,1;0,0;35,1;28892,5;1600;85;91;-6;16;91;4;-6;12;69;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;BAIXA;BAIXA;;0;28856,0;2026-07-19 22:04:04.574000;"BAIXA mantida; estrutura bruta alinhada";topo 28867.25<28867.50 e fundo 28862.50<28865.00;12;28867,25;28867,5;28862,5;28865,0;0,160173;21,0;BAIXA confirmada em 2026-07-19 22:05:16.780000;FUNDO;28862,5;2026-07-19 22:05:16.780000;NOVA_CAMPANHA;0;20,0;6,0;21,0;7,0;0,367426;1,663894;3,318878;2,25;-14,25;1,0;82,7711;spread sem bônus | delta30 favorável 20.0 | saldo agressor30 21.0 | saldo10 favorável 7.0 | razão fluxo 2.31 | vel15 0.3674 | vel5 acelerando 1.6639 | aceleração 3.3189 | desloc15 5.50 | ticks/s 82.77 | rompimento 2.25 | continuidade 1.00 | estrutura confirmada contrária -6;;72;12;True
20260719222001119823;2026-07-19 22:20:01;2026-07-19 22:19:49.320;VENDA;28832,0;28816,0;28861,0;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;625,0;-2900,0;36,5;157,0;157,0;28861,0;-2900;100;99;12;0;4;99;-6;12;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;BAIXA;;0;28835,5;2026-07-19 22:18:48.521000;"BAIXA mantida; estrutura bruta alinhada";topo 28835.50<28840.50 e fundo 28833.50<28836.50;12;28835,5;28840,5;28833,5;28836,5;0,405405;20,75;BAIXA confirmada em 2026-07-19 22:19:47.211000;TOPO;28835,5;2026-07-19 22:19:47.211000;NOVA_CAMPANHA;0;-114,0;-104,0;-97,0;-85,0;-0,620015;-2,095557;-2,006473;-20,0;1,5;-1,5;99,2024;spread sem bônus | delta30 favorável 114.0 | delta10 crescente 104.0 | saldo agressor30 97.0 | saldo10 favorável 85.0 | razão fluxo 3.37 | vel15 0.6200 | vel5 acelerando 2.0956 | aceleração 2.0065 | desloc15 9.25 | ticks/s 99.20 | rompimento 1.50 | continuidade 1.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260719222516448503;2026-07-19 22:25:16;2026-07-19 22:25:04.573;VENDA;28859,25;28843,25;28888,25;28859,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2300,0;-2350,0;218,15;108,14;218,15;28836,25;1600;97;99;-2;12;4;99;8;-2;85;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;ALTA;BAIXA;BAIXA;1;28870,5;2026-07-19 22:20:50.291000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 28865.75<28866.25 e fundo 28860.50<28863.25;12;28865,75;28866,25;28860,5;28863,25;0,11588;18,5;BAIXA confirmada em 2026-07-19 22:25:01.590000;TOPO;28865,75;2026-07-19 22:25:01.590000;NOVA_CAMPANHA;0;-33,0;-25,0;-27,0;-20,0;-0,533306;-1,054217;-0,760068;-19,75;1,25;-4,75;146,1602;spread sem bônus | delta30 favorável 33.0 | delta10 crescente 25.0 | saldo agressor30 27.0 | saldo10 favorável 20.0 | razão fluxo 1.96 | vel15 0.5333 | vel5 acelerando 1.0542 | aceleração 0.7601 | desloc15 7.75 | ticks/s 146.16 | rompimento 1.25 | continuidade 4.75 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True
20260719222906755467;2026-07-19 22:29:06;2026-07-19 22:28:53.718;VENDA;28831,75;28815,75;28860,75;28831,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1725,0;0,0;50,2;0,0;50,2;28814,5;1600;100;99;12;0;4;99;-6;12;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;BAIXA;;0;28837,5;2026-07-19 22:27:41.918000;"BAIXA mantida; estrutura bruta alinhada";topo 28837.50<28839.25 e fundo 28834.25<28836.25;12;28837,5;28839,25;28834,25;28836,25;0,191919;15,75;BAIXA confirmada em 2026-07-19 22:28:49.718000;TOPO;28837,5;2026-07-19 22:28:49.718000;NOVA_CAMPANHA;0;-29,0;-15,0;-22,0;-12,0;-0,118588;-0,6;-0,729467;-16,75;1,0;-2,75;91,0754;spread sem bônus | delta30 favorável 29.0 | delta10 crescente 15.0 | saldo agressor30 22.0 | saldo10 favorável 12.0 | razão fluxo 1.54 | vel15 0.1186 | vel5 acelerando 0.6000 | aceleração 0.7295 | desloc15 1.75 | ticks/s 91.08 | rompimento 1.00 | continuidade 2.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260719224858559240;2026-07-19 22:48:58;2026-07-19 22:48:44.716;COMPRA;28808,5;28824,5;28779,5;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;1000,0;-3100,0;62,95;305,65;305,65;28777,5;-2900;100;99;8;0;99;4;8;-6;100;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;TRANSICAO;BAIXA;1;28798,25;2026-07-19 22:48:09.515000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28810.00->28811.75; 28798.25->28795.50";12;28811,75;28810,0;28795,5;28798,25;0,407407;22,0;TRANSICAO confirmada em 2026-07-19 22:48:43.286000;TOPO;28811,75;2026-07-19 22:48:43.286000;NOVA_CAMPANHA;0;35,0;33,0;28,0;27,0;0,788845;0,998336;0,103394;1,5;-10,25;0,5;77,9464;spread sem bônus | delta30 favorável 35.0 | delta10 crescente 33.0 | saldo agressor30 28.0 | saldo10 favorável 27.0 | razão fluxo 3.33 | vel15 0.7888 | vel5 acelerando 0.9983 | aceleração 0.1034 | desloc15 9.25 | ticks/s 77.95 | rompimento 1.50 | continuidade 0.50 | estrutura confirmada alinhada +8;;72;12;True
20260719225706163244;2026-07-19 22:57:06;2026-07-19 22:56:54.214;COMPRA;28782,5;28798,5;28753,5;28782,5;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1600,0;-625,0;61,25;48,05;61,25;28798,5;1600;100;100;8;1;100;7;8;-6;99;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;3;FRACO;ALTA;TRANSICAO;;0;28776,0;2026-07-19 22:56:29.763000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28779.25->28785.00; 28777.00->28775.00";12;28785,0;28779,25;28775,0;28777,0;0,408284;17,25;TRANSICAO confirmada em 2026-07-19 22:56:53.414000;TOPO;28785,0;2026-07-19 22:56:53.414000;NOVA_CAMPANHA;0;54,0;18,0;50,0;15,0;0,30097;1,335276;1,478608;3,0;-9,75;1,75;66,2843;spread FRACO +3 | delta30 favorável 54.0 | delta10 crescente 18.0 | saldo agressor30 50.0 | saldo10 favorável 15.0 | razão fluxo 3.08 | vel15 0.3010 | vel5 acelerando 1.3353 | aceleração 1.4786 | desloc15 4.25 | ticks/s 66.28 | rompimento 3.00 | continuidade 1.75 | estrutura confirmada alinhada +8;;72;12;True
20260719230058443642;2026-07-19 23:00:58;2026-07-19 23:00:46.300;COMPRA;28830,75;28846,75;28801,75;28830,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2825,0;-175,0;37,21;12,6;37,21;28859,0;1600;100;99;12;0;99;4;12;-6;100;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;ALTA;;0;28829,0;2026-07-19 22:59:29.982000;"ALTA mantida; estrutura bruta alinhada";topo 28832.50>28823.00 e fundo 28829.00>28819.00;12;28832,5;28823,0;28829,0;28819,0;0,170984;13,75;ALTA confirmada em 2026-07-19 23:00:46.085000;FUNDO;28829,0;2026-07-19 23:00:46.085000;NOVA_CAMPANHA;0;65,0;35,0;65,0;35,0;0,55195;2,351518;2,602901;5,75;-30,5;5,5;73,861;spread sem bônus | delta30 favorável 65.0 | delta10 crescente 35.0 | saldo agressor30 65.0 | saldo10 favorável 35.0 | razão fluxo 1.86 | vel15 0.5520 | vel5 acelerando 2.3515 | aceleração 2.6029 | desloc15 8.25 | ticks/s 73.86 | rompimento 5.75 | continuidade 5.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260719230337416752;2026-07-19 23:03:37;2026-07-19 23:03:25.610;VENDA;28859,75;28843,75;28888,75;28859,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1675,0;-2350,0;612,05;171,4;612,05;28843,0;1600;93;99;-6;12;4;99;8;-6;81;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;ALTA;TRANSICAO;;0;28859,5;2026-07-19 22:59:29.982000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28872.50->28873.00; 28870.50->28867.75";12;28873,0;28872,5;28867,75;28870,5;0,013889;10,0;TRANSICAO confirmada em 2026-07-19 23:03:11.810000;TOPO;28873,0;2026-07-19 23:03:11.810000;MUDANCA_ESTRUTURAL_DE_CAMPANHA;1;-75,0;-19,0;-61,0;-16,0;-0,850057;-1,186791;-0,548425;-18,0;1,75;-1,75;78,6052;spread sem bônus | delta30 favorável 75.0 | delta10 crescente 19.0 | saldo agressor30 61.0 | saldo10 favorável 16.0 | razão fluxo 2.30 | vel15 0.8501 | vel5 acelerando 1.1868 | aceleração 0.5484 | desloc15 12.75 | ticks/s 78.61 | rompimento 1.75 | continuidade 1.75 | estrutura confirmada contrária -6;;72;12;True
20260719231552667252;2026-07-19 23:15:52;2026-07-19 23:15:40.397;VENDA;28824,75;28808,75;28853,75;28824,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2025,0;-1675,0;293,52;110,46;293,52;28804,5;1600;100;100;12;1;7;100;-6;12;99;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;BAIXA;BAIXA;;0;28832,5;2026-07-19 23:10:10.412000;"BAIXA mantida; estrutura bruta alinhada";topo 28832.50<28835.25 e fundo 28821.50<28830.00;12;28832,5;28835,25;28821,5;28830,0;0,28;20,0;BAIXA confirmada em 2026-07-19 23:15:38.802000;FUNDO;28821,5;2026-07-19 23:15:38.802000;NOVA_CAMPANHA;0;-34,0;-25,0;-30,0;-18,0;-0,451324;-1,142264;-0,976151;-10,5;1,5;-1,0;65,7261;spread FRACO +3 | delta30 favorável 34.0 | delta10 crescente 25.0 | saldo agressor30 30.0 | saldo10 favorável 18.0 | razão fluxo 2.20 | vel15 0.4513 | vel5 acelerando 1.1423 | aceleração 0.9762 | desloc15 6.75 | ticks/s 65.73 | rompimento 1.50 | continuidade 1.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260719233118035500;2026-07-19 23:31:18;2026-07-19 23:31:06.083;COMPRA;28851,75;28867,75;28822,75;28851,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2150,0;-275,0;123,58;12,45;123,58;28873,25;1600;98;86;12;3;86;9;12;-6;95;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;ALTA;;0;28840,25;2026-07-19 23:30:40.457000;"ALTA mantida; estrutura bruta alinhada";topo 28854.00>28852.50 e fundo 28840.25>28839.00;12;28854,0;28852,5;28840,25;28839,0;0,313725;21,0;ALTA confirmada em 2026-07-19 23:31:05.186000;TOPO;28854,0;2026-07-19 23:31:05.186000;NOVA_CAMPANHA;0;29,0;1,0;16,0;-10,0;0,56731;2,149471;2,227939;1,75;-19,25;3,5;68,9448;spread sem bônus | delta30 favorável 29.0 | saldo agressor30 16.0 | razão fluxo 1.16 | vel15 0.5673 | vel5 acelerando 2.1495 | aceleração 2.2279 | desloc15 8.50 | ticks/s 68.94 | rompimento 1.75 | continuidade 3.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
20260719233628135186;2026-07-19 23:36:28;2026-07-19 23:36:16.200;COMPRA;28880,75;28896,75;28851,75;28880,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2400,0;-2000,0;388,11;237,01;388,11;28904,75;1600;97;99;-2;12;99;4;-2;8;85;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;BAIXA;ALTA;ALTA;1;28863,5;2026-07-19 23:35:01.558000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 28885.25>28884.50 e fundo 28872.50>28871.75;12;28885,25;28884,5;28872,5;28871,75;0,457143;30,0;ALTA confirmada em 2026-07-19 23:36:15.025000;TOPO;28885,25;2026-07-19 23:36:15.025000;NOVA_CAMPANHA;0;58,0;31,0;53,0;26,0;1,051642;1,077313;0,048506;2,5;-23,25;2,5;119,395;spread sem bônus | delta30 favorável 58.0 | delta10 crescente 31.0 | saldo agressor30 53.0 | saldo10 favorável 26.0 | razão fluxo 2.56 | vel15 1.0516 | vel5 acelerando 1.0773 | aceleração 0.0485 | desloc15 11.75 | ticks/s 119.39 | rompimento 2.50 | continuidade 2.50 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True
20260719234655782257;2026-07-19 23:46:55;2026-07-19 23:46:43.604;COMPRA;28916,25;28932,25;28887,25;28916,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2175,0;-2050,0;202,21;62,46;202,21;28938,0;1600;100;99;8;0;99;4;8;-6;100;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;TRANSICAO;;0;28911,0;2026-07-19 23:45:52.684000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28915.00->28913.75; 28911.00->28911.50";12;28913,75;28915,0;28911,5;28911,0;0,266055;15,75;TRANSICAO confirmada em 2026-07-19 23:46:41.236000;TOPO;28913,75;2026-07-19 23:46:41.236000;NOVA_CAMPANHA;0;41,0;30,0;35,0;26,0;0,219239;0,734214;0,612634;1,25;-7,25;4,0;70,8311;spread sem bônus | delta30 favorável 41.0 | delta10 crescente 30.0 | saldo agressor30 35.0 | saldo10 favorável 26.0 | razão fluxo 2.17 | vel15 0.2192 | vel5 acelerando 0.7342 | aceleração 0.6126 | desloc15 3.25 | ticks/s 70.83 | rompimento 1.25 | continuidade 4.00 | estrutura confirmada alinhada +8;;72;12;True
20260719235755504546;2026-07-19 23:57:55;2026-07-19 23:57:43.417;VENDA;28884,0;28868,0;28913,0;28884,0;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2075,0;-2525,0;532,24;215,0;532,24;28863,25;1600;97;99;-2;12;4;99;8;-2;85;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;ALTA;BAIXA;BAIXA;1;28899,75;2026-07-19 23:56:27.076000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 28887.50<28889.50 e fundo 28885.00<28886.50;12;28887,5;28889,5;28885,0;28886,5;0,516854;25,5;BAIXA confirmada em 2026-07-19 23:57:36.754000;TOPO;28887,5;2026-07-19 23:57:36.754000;NOVA_CAMPANHA;0;-39,0;-21,0;-29,0;-18,0;-0,341437;-0,453629;-0,167826;-14,75;1,0;-0,75;48,962;spread sem bônus | delta30 favorável 39.0 | delta10 crescente 21.0 | saldo agressor30 29.0 | saldo10 favorável 18.0 | razão fluxo 1.94 | vel15 0.3414 | vel5 acelerando 0.4536 | aceleração 0.1678 | desloc15 5.00 | ticks/s 48.96 | rompimento 1.00 | continuidade 0.75 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True
20260720002333496725;2026-07-20 00:23:33;2026-07-20 00:23:20.063;VENDA;28865,0;28849,0;28894,0;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-3250,0;0,0;77,1;77,1;28897,5;-2900;100;99;12;0;4;99;-6;12;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;BAIXA;;0;28868,0;2026-07-20 00:22:30.153000;"BAIXA mantida; estrutura bruta alinhada";topo 28868.00<28886.25 e fundo 28863.25<28865.75;12;28868,0;28886,25;28863,25;28865,75;0,25641;23,75;BAIXA confirmada em 2026-07-20 00:23:19.990000;FUNDO;28863,25;2026-07-20 00:23:19.990000;NOVA_CAMPANHA;0;-38,0;-45,0;-37,0;-44,0;-2,068373;-2,090929;-0,847147;-22,0;4,0;-4,0;88,5108;spread sem bônus | delta30 favorável 38.0 | delta10 crescente 45.0 | saldo agressor30 37.0 | saldo10 favorável 44.0 | razão fluxo 2.32 | vel15 2.0684 | vel5 acelerando 2.0909 | aceleração 0.8471 | desloc15 13.25 | ticks/s 88.51 | rompimento 4.00 | continuidade 4.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True
