gene_id,gene_key,family,description,value_type,source_plugin,rule_version,signature,status_elegibilidade,motivo_elegibilidade,historias_total,historias_com_gene,historias_sem_gene,gain_com_gene,stop_com_gene,gain_sem_gene,stop_sem_gene,cobertura_pct,taxa_gain_gene_pct,taxa_gain_base_pct,lift_gain,leverage,conviction,entropia_alvo,information_gain,mutual_information,odds_ratio,fisher_p,chi2,chi2_p,phi_mcc,bayes_media_pct,bayes_ic_inferior_pct,bayes_ic_superior_pct,bootstrap_media_pct,bootstrap_ic_inferior_pct,bootstrap_ic_superior_pct,bootstrap_desvio_pp,candidate_id,rank_cientifico,indice_candidato_0_100,faixa_evidencia,status_lab16i4,dna_count,nucleus_count,mean_reconstruction_score,max_reconstruction_score,global_role,status_lab16i5
GENE_D990E34DD282,NGRAM2::AJUSTE_ESTRUTURA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_CAIU,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,146a44aba79c395529c043b905469c6673be25f3db45e3385504342dc115906a,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,80,748,29,51,235,513,9.66183574879,36.25,31.884057971,1.13693181818,0.00421830147728,1.06848536516,0.903116172157,0.000663784670759,0.000663784670759,1.24130162703,0.379259311554,0.777234908822,0.377988139216,0.0306380401365,36.5853658537,26.563693015,47.2270185087,36.1025,26.25,47.5,5.43584557978,CGENE_079A768B1B3F,237,59.1964984351,FAIXA_EVIDENCIA_BAIXA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_F0646EC85654,NGRAM2::AJUSTE_ESTRUTURA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,d948f6507b74a5850d84cf2b484f408ea2abc4c9e2cca9b644f8aec550528ccf,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,38,790,23,15,241,549,4.58937198068,60.5263157895,31.884057971,1.89832535885,0.0131449975495,1.72560386473,0.903116172157,0.0120340544479,0.0120340544479,3.49294605809,0.000244862169816,15.044542452,0.000105003440077,0.134795167795,60,44.6190568222,74.4332203114,60.4789473684,44.7368421053,76.3157894737,8.10815446088,CGENE_FCE61B1F446A,28,79.6816314554,FAIXA_EVIDENCIA_ALTA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_E4AD5CD0C8BA,NGRAM2::AJUSTE_ESTRUTURA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,2e3855b9df5b44749ccd315ff7c9705210a1541f07100416ed70540fa759d28a,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,44,784,10,34,254,530,5.31400966184,22.7272727273,31.884057971,0.712809917355,-0.00486592452566,0.881500426257,0.903116172157,0.00165620862299,0.00165620862299,0.61371005095,0.243870422637,1.7940339227,0.180435441228,-0.0465479068928,23.9130434783,12.8822814604,37.0887552599,22.975,11.3636363636,36.3636363636,6.20107443851,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_352FE8CB85C9,NGRAM2::AJUSTE_ESTRUTURA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,d3d035b122a74c2ed5736e3bd14cd3426673570147876f50fb5eac42b7ee6a87,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,11,817,4,7,260,557,1.32850241546,36.3636363636,31.884057971,1.14049586777,0.000595113071484,1.07039337474,0.903116172157,8.77351039315e-05,8.77351039315e-05,1.22417582418,0.750794344534,0.103003715446,0.748254406061,0.0111535027018,38.4615384615,15.1652229808,65.1124493581,36.9090909091,9.09090909091,63.6363636364,15.0127414952,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_9B54F99AEA47,NGRAM2::AJUSTE_ESTRUTURA_ACELEROU_POS=>AJUSTE_ESTRUTURA_CAIU,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,58a03d4e752b679929e58ccfb0d05d65c4bff94e25cf28f841b9c4041b23db50,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,59,769,16,43,248,521,7.12560386473,27.1186440678,31.884057971,0.850539291217,-0.00339564517258,0.934614088305,0.903116172157,0.000594486794849,0.000594486794849,0.781695423856,0.470480272471,0.664255113665,0.415061735256,-0.0283238499403,27.868852459,17.4505283514,39.6610340025,26.6966101695,15.2542372881,38.9830508475,5.76335030401,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_917109AF2590,NGRAM2::AJUSTE_ESTRUTURA_ACELEROU_POS=>AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,cbbb821b4317a736261a0990fb56332dab34ad96b6355a2052ca550449cc9fd3,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,23,805,4,19,260,545,2.77777777778,17.3913043478,31.884057971,0.545454545455,-0.00402576489533,0.824561403509,0.903116172157,0.0022168902776,0.0022168902776,0.441295546559,0.173524376938,2.28792484112,0.130384143957,-0.0525660941345,20,7.13186171981,37.3841713489,17.5391304348,4.34782608696,34.7826086957,7.95092246338,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_5DFA975E7827,NGRAM2::AJUSTE_ESTRUTURA_ACELEROU_POS=>AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,55d2e02dc13e8ca5a8576b74f215cb1af67edee03bdf9187fed586209fa19d64,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,32,796,8,24,256,540,3.86473429952,25,31.884057971,0.784090909091,-0.00266050549604,0.908212560386,0.903116172157,0.000660042292152,0.000660042292152,0.703125,0.445248566736,0.726329908731,0.394075400813,-0.0296177317616,26.4705882353,13.2996388711,42.2589317712,24.9375,12.421875,40.625,7.67607995356,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_D4988EA01874,NGRAM2::AJUSTE_ESTRUTURA_ACELEROU_POS=>AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,15720ea8150cc62ed47fb8f1595c27682fd4921b79094f836be9e61d018b1e2a,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,31,797,15,16,249,548,3.74396135266,48.3870967742,31.884057971,1.51759530792,0.00617867394805,1.31974637681,0.903116172157,0.00329964124993,0.00329964124993,2.06325301205,0.0505975823068,4.03867767371,0.044468652445,0.069840031792,48.4848484848,31.8874964234,65.2563190714,48.0516129032,32.2580645161,64.5161290323,8.70278249335,CGENE_FBDA6225A816,80,71.56885759,FAIXA_EVIDENCIA_ALTA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_10B053CD6E25,NGRAM2::AJUSTE_ESTRUTURA_ACELEROU_POS=>AJUSTE_ESTRUTURA_SUBIU,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,66bbe9d1d705810646c78d63d165606a02ecd580db377b3e824fc32b9de7ea4b,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,6,822,3,3,261,561,0.724637681159,50,31.884057971,1.56818181818,0.00131274942239,1.36231884058,0.903116172157,0.000741380151956,0.000741380151956,2.14942528736,0.38988186551,0.913291166048,0.339242680966,0.0332115741067,50,18.405156764,81.594843236,49.0666666667,16.6666666667,83.3333333333,20.0021131127,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_8A44B4E19DD6,NGRAM2::AJUSTE_ESTRUTURA_CAIU=>AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,ffe16e15ae51fc4a75bb75c022b2876f1e08f16bb3f00fd9ee3a4d0770cf43ab,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,34,794,11,23,253,541,4.10628019324,32.3529411765,31.884057971,1.01470588235,0.000192536581951,1.00693131695,0.903116172157,3.11914753492e-06,3.11914753492e-06,1.02268431002,1,0.00358918421326,0.952227474132,0.00208200949628,33.3333333333,19.1324102188,49.2880000315,32.3617647059,17.6470588235,47.1323529412,7.82821347786,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_C32492B3DBA3,NGRAM2::AJUSTE_ESTRUTURA_CAIU=>AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,f96d16d24a47604c316f9028d5f3f7366123fbc082b93331103233a1b8c828bb,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,68,760,24,44,240,520,8.21256038647,35.2941176471,31.884057971,1.10695187166,0.0028005321011,1.05270092227,0.903116172157,0.000340038608135,0.000340038608135,1.18181818182,0.587086185699,0.396668083909,0.528815033258,0.0218876160006,35.7142857143,24.9949404365,47.2070336221,35.2985294118,25,47.0588235294,5.91922126182,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_96645A6FA33A,NGRAM2::AJUSTE_ESTRUTURA_CAIU=>AJUSTE_ESTRUTURA_COMPRA_CAIU,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,96d6260d01f70d27c737a253f5c2f57451bbfc528047d069e18b2b411ca03872,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,2,826,0,2,264,562,0.24154589372,0,31.884057971,0,-0.000770146327802,0.68115942029,0.903116172157,0.00133998264278,0.00133998264278,0,1,0.938436968729,0.332680137724,-0.0336656795796,25,0.840375865961,70.7598226179,0,0,0,0,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_B4A6A63848D6,NGRAM2::AJUSTE_ESTRUTURA_CAIU=>AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,767c8a17fb57df3c29c5aafa3fe3834d5700d7e76c77e834e7b75d832fa917e9,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,65,763,23,42,241,522,7.85024154589,35.3846153846,31.884057971,1.10979020979,0.0027480221242,1.05417529331,0.903116172157,0.000341007670548,0.000341007670548,1.18612922347,0.579409623675,0.397989127796,0.528129586413,0.0219240324261,35.8208955224,24.8677783057,47.5760231673,35.7292307692,23.0769230769,47.6923076923,5.99111551071,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_09A83626DB44,NGRAM2::AJUSTE_ESTRUTURA_CAIU=>AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,04e15fcc6b910eb2ded94c2a4a0557ad90b39985105c6b62cf3a9444cf3e7a27,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,9,819,6,3,258,561,1.08695652174,66.6666666667,31.884057971,2.09090909091,0.00378071833648,2.04347826087,0.903116172157,0.00402358494704,0.00402358494704,4.3488372093,0.0333987184758,5.06863349417,0.0243625817741,0.0782402584124,63.6363636364,34.754714994,87.844774188,66.5,33.3333333333,88.8888888889,15.3827372048,CGENE_FC7128551287,101,69.6919014085,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_4166F8980A1C,NGRAM2::AJUSTE_ESTRUTURA_CAIU=>AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,6b05ced038c2487fb04a0580ec3e0bd518e399c5c2e12595be938ec482f9263c,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,3,825,2,1,262,563,0.36231884058,66.6666666667,31.884057971,2.09090909091,0.00126023944549,2.04347826087,0.903116172157,0.00133045955656,0.00133045955656,4.29770992366,0.239865805684,1.67725690171,0.195289344832,0.045007472564,60,19.4120449683,93.2414013511,66.9666666667,0,100,27.235324011,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_AC34741A1783,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_CAIU,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,67616f34ae1559e334ead11c1a142e471c3d6c63b726f18681900badd2dbbd69,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,87,741,22,65,242,499,10.5072463768,25.2873563218,31.884057971,0.793103448276,-0.00693131695022,0.911705685619,0.903116172157,0.0017610969916,0.0017610969916,0.697902097902,0.18186596036,1.94788229109,0.162815236913,-0.0485027302769,25.8426966292,17.3448774558,35.3683711776,25.3459770115,17.2413793103,34.4827586207,4.54510650878,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_AEF4040E3F4B,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,3718ac4d0154b28b1665e15f9d3b9696742740b1af964c8a0455cb1c0ed1bc51,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,41,787,17,24,247,540,4.95169082126,41.4634146341,31.884057971,1.30044345898,0.00474340124624,1.163647343,0.903116172157,0.00152252730626,0.00152252730626,1.54858299595,0.227967860502,1.82259338921,0.177004888407,0.0469169451843,41.8604651163,27.72067478,56.717910928,41.1219512195,26.8292682927,56.0975609756,7.69447539024,CGENE_C97399B655B7,160,63.8238458529,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_894FC9F4A11F,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_SUBIU,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,2d2fc3a4a65b282cf12f2d90d01c828d42a8685dc6f601e34cdc4a11d45b78c5,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,45,783,17,28,247,536,5.4347826087,37.7777777778,31.884057971,1.18484848485,0.00320310859063,1.09472049689,0.903116172157,0.000645031688188,0.000645031688188,1.31752458068,0.411899414953,0.76109295449,0.382986701646,0.0303182187716,38.2978723404,25.0879411561,52.4515482591,37.6622222222,24.4444444444,51.1111111111,7.30976553511,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_23AA0FF83ECD,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS=>AJUSTE_ESTRUTURA_COMPRA_CAIU,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,95ccca7bdc7c76d3a997243c8e28a377e5ff9abc21d878b5bdb8f015fbcadf21,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,86,742,28,58,236,506,10.38647343,32.5581395349,31.884057971,1.02114164905,0.000700133025275,1.0099950025,0.903116172157,1.74349862331e-05,1.74349862331e-05,1.03506721216,0.902991097031,0.0200783224319,0.887318556922,0.0049243458125,32.9545454545,23.5849315281,43.0580874347,32.776744186,22.0930232558,43.023255814,5.11204687324,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_879EF08C6751,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS=>AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,50823a6ad09eee06b830f47e5893a8f3d096bbcb379604954f5847714402954b,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,18,810,4,14,260,550,2.17391304348,22.2222222222,31.884057971,0.69696969697,-0.00210039907582,0.875776397516,0.903116172157,0.00073451237613,0.00073451237613,0.604395604396,0.452372985286,0.790887599398,0.373831869831,-0.0309059583275,25,9.14657849077,45.5653081892,22.55,5.55555555556,44.4444444444,10.1574971732,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_36E37F8DDB96,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS=>AJUSTE_ESTRUTURA_COMPRA_SUBIU,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,699949bd7538bba902e1508c786054c8f3068f7e52dfdce09e0e559589aad401,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,77,751,19,58,245,506,9.29951690821,24.6753246753,31.884057971,0.773907910272,-0.00670377371701,0.904297851074,0.903116172157,0.001845047105,0.001845047105,0.676565798733,0.198657173769,2.03131223229,0.154087515545,-0.0495305526202,25.3164556962,16.4189719614,35.3969503196,24.6909090909,15.5844155844,35.0649350649,4.91592051969,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_3FEF3AF865E7,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_CAIU=>AJUSTE_ESTRUTURA_ESTAVEL,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,5cfd492a69ccf945147b4d80f92d68bc96c025cc7e57991931bd204eadcbf24b,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,89,739,21,68,243,496,10.7487922705,23.595505618,31.884057971,0.740040858018,-0.00890919274662,0.891517476556,0.903116172157,0.00288367522626,0.00288367522626,0.630355846042,0.0914139965778,3.15435753625,0.0757244938146,-0.0617220426673,24.1758241758,15.9969293043,33.4291516859,23.7415730337,15.7303370787,32.5842696629,4.63135246891,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_F7C4359032A0,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_CAIU=>AJUSTE_ESTRUTURA_SUBIU,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,e807488eed438da43bbf2ec92b34ac093ad73032fc741f5ec012517f9334d6a5,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,29,799,6,23,258,541,3.50241545894,20.6896551724,31.884057971,0.648902821317,-0.00392074494154,0.858853182105,0.903116172157,0.0016292741315,0.0016292741315,0.54701718908,0.226666613819,1.73404777048,0.187894784276,-0.0457630920324,22.5806451613,9.9337864958,38.5666510997,21.2620689655,6.89655172414,34.4827586207,7.4110364266,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_83A16F1F1FAE,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_CAIU=>AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,900ecb215ec72341d8df51517c59859ed94809927fce4bf7474e4a3cf7bfd41b,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,23,805,8,15,256,549,2.77777777778,34.7826086957,31.884057971,1.09090909091,0.000805152979066,1.04444444444,0.903116172157,7.85571714579e-05,7.85571714579e-05,1.14375,0.821242275016,0.0915169936447,0.762257398646,0.0105132188269,36,18.7992928196,55.321961566,35.1347826087,17.3913043478,56.5217391304,9.72148871735,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_30122318D390,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_CAIU=>AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,674468de8560bf82d69db9b5fa1681c1f69c3434e937695b0c98e1d7a715992d,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,6,822,2,4,262,560,0.724637681159,33.3333333333,31.884057971,1.04545454545,0.000105019953791,1.02173913043,0.903116172157,5.05271402518e-06,5.05271402518e-06,1.06870229008,1,0.00584506346271,0.939058693322,0.00265692592854,37.5,9.89882784425,70.9579136263,33.3666666667,0,66.6666666667,18.8213182269,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_3ACB3F5F2D35,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_CAIU=>AJUSTE_ESTRUTURA_VENDA_ESTAVEL,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,2ced9a3465ec9d4c6cac75ac775d628aec193860bd08d83bc995806a78ef6c97,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,3,825,2,1,262,563,0.36231884058,66.6666666667,31.884057971,2.09090909091,0.00126023944549,2.04347826087,0.903116172157,0.00133045955656,0.00133045955656,4.29770992366,0.239865805684,1.67725690171,0.195289344832,0.045007472564,60,19.4120449683,93.2414013511,67.0666666667,0,100,27.0907224078,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_A2F97E26480F,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL=>AJUSTE_ESTRUTURA_ESTAVEL,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,146bcaa5e0698376c9a0355d935116f6cb87bc51462f8277722cf207b5a5e5a3,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,150,678,46,104,218,460,18.115942029,30.6666666667,31.884057971,0.961818181818,-0.00220541902962,0.982441471572,0.903116172157,0.000109495007422,0.000109495007422,0.933309809457,0.771884252643,0.125005734239,0.723667531535,-0.0122871114988,30.9210526316,23.8487326628,38.4689259708,30.842,24,38.6666666667,3.70096982183,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_52258E00F84E,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL=>AJUSTE_ESTRUTURA_SUBIU,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,49b15573e72f0e0932d06985ab1427e3bfb3a1b11220811f735185d0d0d817de,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,61,767,25,36,239,528,7.36714975845,40.9836065574,31.884057971,1.28539493294,0.00670377371701,1.15418679549,0.903116172157,0.00210349903956,0.00210349903956,1.53417015342,0.118058843571,2.5106267223,0.113080952302,0.0550650331624,41.2698412698,29.5146428155,53.5503389858,41.0409836066,29.5081967213,54.0983606557,6.27944768073,CGENE_5E7016F56A55,103,69.4380868545,FAIXA_EVIDENCIA_MODERADA,CANDIDATO_CIENTIFICO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_8AE80222CC20,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL=>AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,c0333ba8f33b32268ec6f9b39900dad267d479ff609da4615920968b73b94590,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,20,808,4,16,260,548,2.4154589372,20,31.884057971,0.627272727273,-0.00287054540363,0.851449275362,0.903116172157,0.00126082540394,0.00126082540394,0.526923076923,0.333740755853,1.33277285175,0.24831252306,-0.0401201825521,22.7272727273,8.2175875593,41.9066041184,20.07,5,40,8.78477502684,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_71906128B437,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL=>AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,18eb203650a246b3843f2ca6ca95cebf1de5b2d327aa30f7ebbc1c6b5a065e45,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,27,801,7,20,257,544,3.26086956522,25.9259259259,31.884057971,0.813131313131,-0.00194286914514,0.919565217391,0.903116172157,0.000412034738238,0.000412034738238,0.740856031128,0.674946493086,0.456204406001,0.499403212132,-0.0234727822133,27.5862068966,13.2236512571,44.8715451529,26.0481481481,11.1111111111,44.4444444444,8.81105628754,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_3BF4562153D6,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL=>AJUSTE_ESTRUTURA_VENDA_ESTAVEL,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,e19a242ce7b4d320482070a0adfd5a579b22a5ca81dc2eface01fbe57e6771ca,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,43,785,14,29,250,535,5.19323671498,32.5581395349,31.884057971,1.02114164905,0.000350066512637,1.0099950025,0.903116172157,8.2381033496e-06,8.2381033496e-06,1.03310344828,1,0.00948924537865,0.922398613669,0.00338532735176,33.3333333333,20.4917346969,47.5781421497,32.7744186047,18.6046511628,46.511627907,7.02212699556,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
GENE_69E04803B91D,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_SUBIU=>AJUSTE_ESTRUTURA_ESTAVEL,NGRAM2,Gene extraído por sequence; origem=sequencia.,CATEGORICAL,sequence,16I1_v1.0.0,7d4d9967608426f33578f9e2b41a5a9dea3cc9d502d236e8193d412e0b48aee2,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,48,780,11,37,253,527,5.79710144928,22.9166666667,31.884057971,0.71875,-0.00519848771267,0.883666274971,0.903116172157,0.00173866597866,0.00173866597866,0.619271445358,0.202553471146,1.88663052373,0.169582455177,-0.0477340473862,24,13.3428710842,36.6243018859,22.8291666667,10.4166666667,35.4166666667,6.22884446462,,,,,NAO_PRIORIZADO_NESTA_EXECUCAO,,,,,,NAO_PARTICIPA_RECONSTRUCAO
