variavel,n_stop,n_nao_stop,media_stop,media_nao_stop,mediana_stop,mediana_nao_stop,diferenca_medias,efeito_padronizado,correlacao_resultado,abs_efeito
06_evolucao_score_eventos__pre60__max_alta_120s__range,51,65,843.6274509803922,822.6923076923077,700.0,675.0,20.93514328808442,0.026348417471863086,0.0011846619834153243,0.026348417471863086
05_estrutura_eventos_enriquecidos__pre60__swing_mais_recente_preco__range,51,65,10.470588235294118,10.253846153846155,10.25,8.5,0.21674208144796303,0.0263283349483582,0.014646228161455844,0.0263283349483582
06_evolucao_score_eventos__pre60__swing_mais_recente_preco__range,51,65,10.470588235294118,10.253846153846155,10.25,8.5,0.21674208144796303,0.0263283349483582,0.014646228161455844,0.0263283349483582
estados_c7_dna_fluxo_v5_2__window__n,86,121,4.372093023255814,4.2727272727272725,4.0,4.0,0.09936575052854124,0.026309970664549428,-0.0012388014062994289,0.026309970664549428
bloqueios_c7_dna_fluxo_v5_2__pre60__vel15__first,53,73,0.04475073147393702,0.025998826784517065,0.1015091019828111,0.06705558908335,0.01875190468941995,0.02630558913768943,0.01056783325860296,0.02630558913768943
estados_c7_dna_fluxo_v5_2__pre60__ajuste_estrutura__repique_min,61,86,6.262295081967213,6.069767441860465,0.0,4.0,0.19252764010674817,0.026294756358888317,-0.0523793564596983,0.026294756358888317
07_bloqueios_auditoria_completa__pre60__qtd_hard_gates_ok__ret_pct,43,54,3.7596899224806206,3.298059964726632,0.0,0.0,0.4616299577539884,0.026285378339032255,-0.05512710343054711,0.026285378339032255
estados_c7_dna_fluxo_v5_2__pre60__delta10__range,61,86,73.57377049180327,76.01162790697674,43.0,38.5,-2.437857415173468,-0.026244264174601167,0.06764147200471868,0.026244264174601167
estados_c7_dna_fluxo_v5_2__pre60__razao_venda30__first,61,86,1.1235204133302417,1.1071639020225348,0.9004694835680751,1.0,0.016356511307706878,0.026219879804132963,0.020913245803217382,0.026219879804132963
estados_c7_dna_fluxo_v5_2__last__score,38,48,62.28947368421053,61.8125,63.5,60.0,0.47697368421052744,0.026206741110915494,-0.05390413901673094,0.026206741110915494
05_estrutura_eventos_enriquecidos__pre60__aceleracao__pos_range,51,65,0.5057468675369566,0.49590873984268147,0.5,0.5,0.009838127694275167,0.02611784351573919,0.017086339128543022,0.02611784351573919
05_estrutura_eventos_enriquecidos__pre60__f_aceleracao__pos_range,51,65,0.5057468675369566,0.49590873984268147,0.5,0.5,0.009838127694275167,0.02611784351573919,0.017086339128543022,0.02611784351573919
06_evolucao_score_eventos__pre60__aceleracao__pos_range,51,65,0.5057468675369566,0.49590873984268147,0.5,0.5,0.009838127694275167,0.02611784351573919,0.017086339128543022,0.02611784351573919
06_evolucao_score_eventos__pre60__f_aceleracao__pos_range,51,65,0.5057468675369566,0.49590873984268147,0.5,0.5,0.009838127694275167,0.02611784351573919,0.017086339128543022,0.02611784351573919
07_bloqueios_auditoria_completa__pre60__qtd_hard_gates_ok__max,43,54,5.534883720930233,5.518518518518518,6.0,6.0,0.016365202411714463,0.026083005111049946,-0.039597445686053986,0.026083005111049946
estados_c7_dna_fluxo_v5_2__pre60__qtd_hard_gates_venda_ok__min,61,86,1.9180327868852458,1.9534883720930232,1.0,1.0,-0.03545558520777736,-0.025948515379575945,0.009438686709698989,0.025948515379575945
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__recuo_max,86,121,-0.3232748233847983,-0.3147169942813596,-0.2333135103366646,-0.24662528769743608,-0.008557829103438719,-0.02586729963085172,0.0506298122874494,0.02586729963085172
13a_features_tempo_real__pre60__pre_15s_spread_medio__recuo_max,86,121,-0.1468247907627533,-0.14293800040172305,-0.10596620849910299,-0.11201214460143039,-0.0038867903610302346,-0.02586729963085161,0.05062981228744932,0.02586729963085161
