regra_bloqueio,componentes,variaveis,validacao_temporal,score_rank,treino_trades_base,treino_trades_bloqueados,treino_losses_evitados,treino_gains_perdidos,treino_resultado_base,treino_resultado_novo,treino_melhoria_resultado,treino_pf_base,treino_pf_novo,treino_melhoria_pf,treino_dd_base,treino_dd_novo,treino_reducao_dd,treino_expectancia_nova,treino_winrate_novo,teste_trades_base,teste_trades_bloqueados,teste_losses_evitados,teste_gains_perdidos,teste_resultado_base,teste_resultado_novo,teste_melhoria_resultado,teste_pf_base,teste_pf_novo,teste_melhoria_pf,teste_dd_base,teste_dd_novo,teste_reducao_dd,teste_expectancia_nova,teste_winrate_novo,estabilidade_resultado,saldo_eventos_teste,tipo_regra,candidata_conservadora
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__recuo_max <= -0.375,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__recuo_max,False,-424.7272727292509,144,72,27,45,-2239.9999999928696,-7759.999999996944,-5520.0000000040745,0.9562500000001393,0.7378378378379411,-0.21841216216219816,18159.999999996944,12479.99999999738,5679.999999999563,-107.77777777773534,48.61111111111111,63,11,6,5,9520.000000003347,11200.00000000291,1679.9999999995634,1.540909090909281,1.8750000000002274,0.3340909090909463,5439.999999999418,4319.999999999709,1119.999999999709,215.38461538467135,69.23076923076923,-5520.0000000040745,1,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean >= 0.17498335,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean,False,-432.7272727282252,144,36,13,23,-2239.9999999928696,-4079.999999995198,-1840.0000000023283,0.9562500000001393,0.9000000000001177,-0.05625000000002156,18159.999999996944,15439.999999997963,2719.9999999989814,-37.77777777773331,52.77777777777778,63,4,2,2,9520.000000003347,9680.000000003201,159.99999999985448,1.540909090909281,1.6050000000002,0.06409090909091897,5439.999999999418,4639.999999999418,800.0,164.06779661022375,66.10169491525424,-1840.0000000023283,0,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope >= 0.0050241862,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope,False,-439.3939393949486,144,33,14,19,-2239.9999999928696,-4239.999999994325,-2000.0000000014552,0.9562500000001393,0.8940000000001419,-0.06224999999999736,18159.999999996944,13519.999999997526,4639.999999999418,-38.19819819814707,54.95495495495496,63,9,4,5,9520.000000003347,9600.00000000291,79.99999999956344,1.540909090909281,1.6666666666668688,0.12575757575758773,5439.999999999418,3279.9999999995634,2159.9999999998545,177.7777777778317,66.66666666666666,-2000.0000000014552,-1,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range <= 0.58257854,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range,False,-460.7272727280724,144,36,17,19,-2239.9999999928696,-879.9999999944703,1359.9999999983993,0.9562500000001393,0.9765957446809981,0.020345744680858813,18159.999999996944,16079.999999998108,2079.999999998836,-8.148148148096947,56.481481481481474,63,14,7,7,9520.000000003347,8640.000000003056,-880.000000000291,1.540909090909281,1.7200000000002547,0.17909090909097358,5439.999999999418,3039.999999999418,2400.0,176.32653061230727,69.38775510204081,-880.000000000291,0,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope <= -0.009562747,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope,False,-468.7272727274104,144,14,8,6,-2239.9999999928696,-159.99999999330612,2079.9999999995634,0.9562500000001393,0.9964285714287209,0.04017857142858161,18159.999999996944,17999.99999999709,159.99999999985448,-1.2307692307177394,56.92307692307692,63,4,2,2,9520.000000003347,8720.000000003347,-800.0,1.540909090909281,1.545000000000209,0.004090909090928019,5439.999999999418,5439.999999999418,0.0,147.79661016954825,66.10169491525424,-800.0,0,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope <= -0.0045579635,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope,False,-472.7272727277159,144,27,15,12,-2239.9999999928696,4000.0000000058208,6239.99999999869,0.9562500000001393,1.102040816326679,0.14579081632653978,18159.999999996944,15039.999999997235,3119.999999999709,34.18803418808394,58.119658119658126,63,5,2,3,9520.000000003347,7520.000000003347,-2000.0,1.540909090909281,1.4700000000002091,-0.07090909090907194,5439.999999999418,5439.999999999418,0.0,129.6551724138508,65.51724137931035,-2000.0,-1,SIMPLES,False
13a_features_tempo_real__last__adv_z_pre_15s_spread_medio >= 0.58782542,1,13a_features_tempo_real__last__adv_z_pre_15s_spread_medio,False,-473.72727272989323,144,115,51,64,-2239.9999999928696,-799.9999999985448,1439.9999999943248,0.9562500000001393,0.923076923077063,-0.03317307692307625,18159.999999996944,5200.0,12959.999999996944,-27.586206896501544,55.172413793103445,63,14,6,8,9520.000000003347,8560.000000002765,-960.0000000005821,1.540909090909281,1.668750000000216,0.12784090909093493,5439.999999999418,2479.9999999995634,2959.9999999998545,174.69387755107684,67.3469387755102,-960.0000000005821,-2,SIMPLES,False
13a_features_tempo_real__last__pre_15s_spread_medio >= 1.4301823,1,13a_features_tempo_real__last__pre_15s_spread_medio,False,-473.72727272989323,144,115,51,64,-2239.9999999928696,-799.9999999985448,1439.9999999943248,0.9562500000001393,0.923076923077063,-0.03317307692307625,18159.999999996944,5200.0,12959.999999996944,-27.586206896501544,55.172413793103445,63,14,6,8,9520.000000003347,8560.000000002765,-960.0000000005821,1.540909090909281,1.668750000000216,0.12784090909093493,5439.999999999418,2479.9999999995634,2959.9999999998545,174.69387755107684,67.3469387755102,-960.0000000005821,-2,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__last >= 0.58782542,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__last,False,-473.72727272989323,144,115,51,64,-2239.9999999928696,-799.9999999985448,1439.9999999943248,0.9562500000001393,0.923076923077063,-0.03317307692307625,18159.999999996944,5200.0,12959.999999996944,-27.586206896501544,55.172413793103445,63,14,6,8,9520.000000003347,8560.000000002765,-960.0000000005821,1.540909090909281,1.668750000000216,0.12784090909093493,5439.999999999418,2479.9999999995634,2959.9999999998545,174.69387755107684,67.3469387755102,-960.0000000005821,-2,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__last >= 1.4301823,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__last,False,-473.72727272989323,144,115,51,64,-2239.9999999928696,-799.9999999985448,1439.9999999943248,0.9562500000001393,0.923076923077063,-0.03317307692307625,18159.999999996944,5200.0,12959.999999996944,-27.586206896501544,55.172413793103445,63,14,6,8,9520.000000003347,8560.000000002765,-960.0000000005821,1.540909090909281,1.668750000000216,0.12784090909093493,5439.999999999418,2479.9999999995634,2959.9999999998545,174.69387755107684,67.3469387755102,-960.0000000005821,-2,SIMPLES,False
13a_features_tempo_real__last__adv_delta_spread_minimo_15s_30s >= 0.16666667,1,13a_features_tempo_real__last__adv_delta_spread_minimo_15s_30s,False,-496.7272727277667,144,17,10,7,-2239.9999999928696,1200.0000000065484,3439.999999999418,0.9562500000001393,1.0277777777779293,0.07152777777779007,18159.999999996944,16559.99999999767,1599.9999999992724,9.448818897689357,57.48031496062992,63,6,2,4,9520.000000003347,8240.000000003056,-1280.000000000291,1.540909090909281,1.515000000000191,-0.025909090909089993,5439.999999999418,4639.999999999418,800.0,144.56140350882555,64.91228070175438,-1280.000000000291,-2,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__last >= 0.16666667,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__last,False,-496.7272727277667,144,17,10,7,-2239.9999999928696,1200.0000000065484,3439.999999999418,0.9562500000001393,1.0277777777779293,0.07152777777779007,18159.999999996944,16559.99999999767,1599.9999999992724,9.448818897689357,57.48031496062992,63,6,2,4,9520.000000003347,8240.000000003056,-1280.000000000291,1.540909090909281,1.515000000000191,-0.025909090909089993,5439.999999999418,4639.999999999418,800.0,144.56140350882555,64.91228070175438,-1280.000000000291,-2,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean >= 0.083333333,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean,False,-497.0909090942155,144,96,39,57,-2239.9999999928696,-3919.9999999982538,-1680.0000000053842,0.9562500000001393,0.8040000000000873,-0.15225000000005195,18159.999999996944,7359.999999999127,10799.999999997817,-81.66666666663029,47.91666666666667,63,25,11,14,9520.000000003347,10160.000000002037,639.9999999986903,1.540909090909281,2.154545454545686,0.6136363636364051,5439.999999999418,1919.999999999709,3519.999999999709,267.36842105268516,71.05263157894737,-1680.0000000053842,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope <= -0.0034797613,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__slope,False,-556.7272727277668,144,33,18,15,-2239.9999999928696,3760.0000000056752,5999.999999998545,0.9562500000001393,1.1021739130436325,0.14592391304349328,18159.999999996944,13439.999999997235,4719.999999999709,33.873873873925,58.55855855855856,63,5,2,3,9520.000000003347,7520.000000003347,-2000.0,1.540909090909281,1.4700000000002091,-0.07090909090907194,5439.999999999418,5439.999999999418,0.0,129.6551724138508,65.51724137931035,-2000.0,-1,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max >= 0.32666667,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max,False,-558.9090909115807,144,86,35,51,-2239.9999999928696,-4719.999999997526,-2480.0000000046566,0.9562500000001393,0.7965517241380377,-0.1596982758621016,18159.999999996944,8319.999999997526,9839.999999999418,-81.37931034478494,50.0,63,22,11,11,9520.000000003347,9920.00000000262,399.9999999992724,1.540909090909281,2.127272727273025,0.5863636363637439,5439.999999999418,2159.9999999998545,3279.9999999995634,241.951219512259,73.17073170731707,-2480.0000000046566,0,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range >= 0.32666667,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range,False,-558.9090909115807,144,86,35,51,-2239.9999999928696,-4719.999999997526,-2480.0000000046566,0.9562500000001393,0.7965517241380377,-0.1596982758621016,18159.999999996944,8319.999999997526,9839.999999999418,-81.37931034478494,50.0,63,22,11,11,9520.000000003347,9920.00000000262,399.9999999992724,1.540909090909281,2.127272727273025,0.5863636363637439,5439.999999999418,2159.9999999998545,3279.9999999995634,241.951219512259,73.17073170731707,-2480.0000000046566,0,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__std >= 0.2058853,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__std,False,-560.0000000033074,144,58,24,34,-2239.9999999928696,-4639.99999999578,-2400.0000000029104,0.9562500000001393,0.8550000000001319,-0.10125000000000739,18159.999999996944,9039.999999996508,9120.000000000437,-53.95348837204395,53.48837209302325,63,28,11,17,9520.000000003347,11360.00000000131,1839.9999999979627,1.540909090909281,2.2909090909092398,0.7499999999999587,5439.999999999418,2959.9999999998545,2479.9999999995634,324.571428571466,68.57142857142857,-2400.0000000029104,-6,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__delta >= 0.555614,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__delta,False,-580.7272727284242,144,36,19,17,-2239.9999999928696,2160.0000000056752,4399.999999998545,0.9562500000001393,1.0600000000001577,0.10375000000001844,18159.999999996944,9439.999999997963,8719.999999998981,20.000000000052548,58.333333333333336,63,17,7,10,9520.000000003347,8880.000000002474,-640.0000000008731,1.540909090909281,1.740000000000206,0.19909090909092497,5439.999999999418,4719.999999998981,720.0000000004366,193.04347826092334,67.3913043478261,-640.0000000008731,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__slope >= 0.012589743,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__slope,False,-636.3062200962304,144,27,12,15,-2239.9999999928696,-2959.9999999940337,-720.0000000011642,0.9562500000001393,0.9288461538462973,-0.02740384615384195,18159.999999996944,13519.999999997526,4639.999999999418,-25.299145299094306,55.55555555555556,63,6,3,3,9520.000000003347,9280.000000003201,-240.00000000014552,1.540909090909281,1.6105263157896843,0.06961722488040323,5439.999999999418,4639.999999999418,800.0,162.8070175439158,66.66666666666666,-720.0000000011642,0,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope >= 0.0081862597,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope,False,-698.4415584434723,144,53,24,29,-2239.9999999928696,-3439.9999999950523,-1200.0000000021828,0.9562500000001393,0.8925000000001546,-0.06374999999998465,18159.999999996944,11199.999999997817,6959.999999999127,-37.80219780214343,56.043956043956044,63,19,8,11,9520.000000003347,9440.000000002328,-80.00000000101863,1.540909090909281,1.8428571428573508,0.30194805194806973,5439.999999999418,1919.999999999709,3519.999999999709,214.54545454550745,68.18181818181817,-1200.0000000021828,-3,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range <= 0.53969121,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range,False,-724.7272727279536,144,29,14,15,-2239.9999999928696,-1359.9999999940337,879.9999999988358,0.9562500000001393,0.9660000000001492,0.009750000000009917,18159.999999996944,16159.999999997672,1999.9999999992724,-11.826086956469858,56.52173913043478,63,9,4,5,9520.000000003347,8640.000000003056,-880.000000000291,1.540909090909281,1.6000000000002121,0.059090909090931065,5439.999999999418,3839.999999999418,1600.0,160.0000000000566,66.66666666666666,-880.000000000291,-1,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media <= 0.25159924,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media,False,-724.7272727279536,144,29,14,15,-2239.9999999928696,-1359.9999999940337,879.9999999988358,0.9562500000001393,0.9660000000001492,0.009750000000009917,18159.999999996944,17599.999999997817,559.9999999991269,-11.826086956469858,56.52173913043478,63,9,4,5,9520.000000003347,8640.000000003056,-880.000000000291,1.540909090909281,1.6000000000002121,0.059090909090931065,5439.999999999418,3839.999999999418,1600.0,160.0000000000566,66.66666666666666,-880.000000000291,-1,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean >= 0.19041667,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__mean,False,-733.8701298708353,144,29,12,17,-2239.9999999928696,-2479.9999999944703,-240.0000000016007,0.9562500000001393,0.9403846153847483,-0.015865384615391,18159.999999996944,14319.999999997526,3839.999999999418,-21.56521739125626,54.78260869565217,63,3,1,2,9520.000000003347,8880.000000003201,-640.0000000001455,1.540909090909281,1.5285714285716192,-0.01233766233766187,5439.999999999418,4639.999999999418,800.0,148.00000000005335,65.0,-640.0000000001455,-1,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max >= 0.54053571,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max,False,-797.8181818195266,144,48,20,28,-2239.9999999928696,-1599.9999999956344,639.9999999972351,0.9562500000001393,0.9545454545455786,-0.0017045454545606686,18159.999999996944,12239.999999997963,5919.999999998981,-16.666666666621193,54.166666666666664,63,2,0,2,9520.000000003347,9040.000000003056,-480.00000000029104,1.540909090909281,1.5136363636365373,-0.02727272727274377,5439.999999999418,5679.999999999563,-240.00000000014552,148.1967213115255,63.934426229508205,-480.00000000029104,-2,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range >= 0.54053571,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range,False,-797.8181818195266,144,48,20,28,-2239.9999999928696,-1599.9999999956344,639.9999999972351,0.9562500000001393,0.9545454545455786,-0.0017045454545606686,18159.999999996944,12239.999999997963,5919.999999998981,-16.666666666621193,54.166666666666664,63,2,0,2,9520.000000003347,9040.000000003056,-480.00000000029104,1.540909090909281,1.5136363636365373,-0.02727272727274377,5439.999999999418,5679.999999999563,-240.00000000014552,148.1967213115255,63.934426229508205,-480.00000000029104,-2,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__ret_pct >= 67.322689,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__ret_pct,False,-820.7272727287032,144,36,19,17,-2239.9999999928696,3120.0000000055297,5359.999999998399,0.9562500000001393,1.0866666666668203,0.13041666666668106,18159.999999996944,9439.999999997963,8719.999999998981,28.88888888894009,58.333333333333336,63,18,7,11,9520.000000003347,8640.000000002328,-880.0000000010186,1.540909090909281,1.720000000000194,0.17909090909091296,5439.999999999418,4959.999999999127,480.00000000029104,192.00000000005173,66.66666666666666,-880.0000000010186,-4,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__slope <= -0.011301354,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__slope,False,-923.5844155851432,144,27,18,9,-2239.9999999928696,8080.000000006112,10319.999999998981,0.9562500000001393,1.2195652173914704,0.2633152173913311,18159.999999996944,11679.999999998108,6479.999999998836,69.0598290598813,60.68376068376068,63,6,1,5,9520.000000003347,6240.000000003056,-3280.000000000291,1.540909090909281,1.3714285714287533,-0.16948051948052778,5439.999999999418,5679.999999999563,-240.00000000014552,109.47368421057993,63.1578947368421,-3280.000000000291,-4,SIMPLES,False
