_source_category;_source_file;_source_sheet;_source_row;id;data_hora;data_qt;lado;preco_entrada;gain;stop;stop_protegido;protecionado;tp_mt5;sl_mt5;protecao_pontos;regra;status;mfe_mt5;mae_mt5;tempo_mfe_s;tempo_mae_s;tempo_resultado_s;preco_resultado;resultado_mt5;score_entrada;score_base_dna;ajuste_estrutura;score_oposto;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;diferenca_score;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;score_spread;dna_spread;estrutura;estrutura_bruta;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;motivo_estrutura;motivo_estrutura_bruta;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;eficiencia_swings;amplitude_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;tipo_entrada_campanha;campanha_entradas_antes;delta30;delta10;saldo30;saldo10;vel15;vel5;aceleracao;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;motivos;bloqueios_no_momento;score_minimo_config;diferenca_minima_config;modo_sombra;datetime
trades;trades_c7_dna_fluxo_v5_2.csv;;61;20260720043113960537;2026-07-20 04:31:13;2026-07-20 04:31:01.111;VENDA;28886.75;28870.75;28915.75;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;0;-3075;0.0;218.34;218.34;28917.5;-2900;92;94;-2.0;15;7;94;8.0;-2.0;77;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;ALTA;BAIXA;BAIXA;3.0;28885.5;2026-07-20 04:29:19.181000;"ALTA mantida; candidata BAIXA 3/2; rompeu_invalidação=False";topo 28891.50<28893.25 e fundo 28889.50<28890.50;12;28891.5;28893.25;28889.5;28890.5;0.309645;17.5;BAIXA confirmada em 2026-07-20 04:30:54.812000;TOPO;28891.5;2026-07-20 04:30:54.812;NOVA_CAMPANHA;False;-35;-6;-36;-5;-0.621849;-0.894549;-0.267917;-14.0;1.25;-1.0;68.7731;spread FRACO +3 | delta30 favorável 35.0 | saldo agressor30 36.0 | saldo10 favorável 5.0 | razão fluxo 2.50 | vel15 0.6218 | vel5 acelerando 0.8945 | aceleração 0.2679 | desloc15 9.25 | ticks/s 68.77 | rompimento 1.25 | continuidade 1.00 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True;2026-07-20 04:31:01.111
trades;trades_c7_dna_fluxo_v5_2.csv;;62;20260720043608644546;2026-07-20 04:36:08;2026-07-20 04:35:56.278;VENDA;28902.75;28886.75;28931.75;28902.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;PROTEGIDO;1200;-1750;370.7;320.1;498.74;28902.75;0;94;100;-6.0;18;10;100;8.0;-6.0;76;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;6;MODERADO;ALTA;TRANSICAO;BAIXA;4.0;28901.75;2026-07-20 04:29:19.181000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28907.25->28905.50; 28903.25->28903.50";12;28905.5;28907.25;28903.5;28903.25;0.177914;10.0;TRANSICAO confirmada em 2026-07-20 04:35:53.478000;FUNDO;28903.5;2026-07-20 04:35:53.478;NOVA_CAMPANHA;False;-28;-19;-27;-20;-0.117576;-0.303398;-0.250678;-10.5;0.5;-2.25;72.0908;spread MODERADO +6 | delta30 favorável 28.0 | delta10 crescente 19.0 | saldo agressor30 27.0 | saldo10 favorável 20.0 | razão fluxo 1.90 | vel15 0.1176 | vel5 acelerando 0.3034 | aceleração 0.2507 | desloc15 1.75 | ticks/s 72.09 | rompimento 0.50 | continuidade 2.25 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 04:35:56.278
trades;trades_c7_dna_fluxo_v5_2.csv;;63;20260720044557883501;2026-07-20 04:45:57;2026-07-20 04:45:45.277;COMPRA;28913.5;28929.5;28884.5;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;0;-2900;0.0;205.2;205.2;28884.5;-2900;100;99;12.0;0;99;4;12.0;-6.0;100;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;ALTA;;0.0;28905.0;2026-07-20 04:43:49.476000;"ALTA mantida; estrutura bruta alinhada";topo 28909.00>28900.50 e fundo 28905.00>28897.75;12;28909.0;28900.5;28905.0;28897.75;0.093458;12.25;ALTA confirmada em 2026-07-20 04:45:40.377000;FUNDO;28905.0;2026-07-20 04:45:40.377;NOVA_CAMPANHA;False;36;40;35;39;0.935588;1.705457;0.722437;4.25;-16.75;4.75;82.5477;spread sem bônus | delta30 favorável 36.0 | delta10 crescente 40.0 | saldo agressor30 35.0 | saldo10 favorável 39.0 | razão fluxo 2.94 | vel15 0.9356 | vel5 acelerando 1.7055 | aceleração 0.7224 | desloc15 13.00 | ticks/s 82.55 | rompimento 4.25 | continuidade 4.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 04:45:45.277
trades;trades_c7_dna_fluxo_v5_2.csv;;64;20260720045611819943;2026-07-20 04:56:11;2026-07-20 04:55:52.368;COMPRA;28900.25;28916.25;28871.25;28900.25;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1600;0;147.98;0.0;147.98;28916.25;1600;100;100;12.0;1;100;7;12.0;-6.0;99;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;3;FRACO;ALTA;ALTA;;0.0;28894.75;2026-07-20 04:52:09.575000;"ALTA mantida; estrutura bruta alinhada";topo 28902.00>28895.25 e fundo 28890.50>28885.00;12;28902.0;28895.25;28890.5;28885.0;0.182222;17.0;ALTA confirmada em 2026-07-20 04:55:52.169000;TOPO;28902.0;2026-07-20 04:55:52.169;NOVA_CAMPANHA;False;21;17;22;18;0.364381;0.789776;0.483847;2.25;-6.75;2.25;55.3859;spread FRACO +3 | delta30 favorável 21.0 | delta10 crescente 17.0 | saldo agressor30 22.0 | saldo10 favorável 18.0 | razão fluxo 3.44 | vel15 0.3644 | vel5 acelerando 0.7898 | aceleração 0.4838 | desloc15 5.25 | ticks/s 55.39 | rompimento 2.25 | continuidade 2.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 04:55:52.368
trades;trades_c7_dna_fluxo_v5_2.csv;;65;20260720050132058748;2026-07-20 05:01:32;2026-07-20 05:01:18.859;VENDA;28917.25;28901.25;28946.25;28917.25;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1825;-1175;383.5;167.1;383.5;28899.0;1600;100;99;12.0;0;4;99;-6.0;12.0;100;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;0;FRACO;BAIXA;BAIXA;;0.0;28912.0;2026-07-20 04:59:20.551000;"BAIXA mantida; estrutura bruta alinhada";topo 28922.50<28923.25 e fundo 28918.00<28920.25;12;28922.5;28923.25;28918.0;28920.25;0.134831;11.75;BAIXA confirmada em 2026-07-20 05:01:14.260000;FUNDO;28918.0;2026-07-20 05:01:14.260;NOVA_CAMPANHA;False;-23;-12;-22;-13;-0.121671;-0.881377;-1.112126;-7.75;0.75;-1.25;82.3889;spread sem bônus | delta30 favorável 23.0 | delta10 crescente 12.0 | saldo agressor30 22.0 | saldo10 favorável 13.0 | razão fluxo 1.71 | vel15 0.1217 | vel5 acelerando 0.8814 | aceleração 1.1121 | desloc15 1.75 | ticks/s 82.39 | rompimento 0.75 | continuidade 1.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 05:01:18.859
trades;trades_c7_dna_fluxo_v5_2.csv;;66;20260720051811773601;2026-07-20 05:18:11;2026-07-20 05:17:55.161;VENDA;28916.75;28900.75;28945.75;28916.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1925;-575;528.32;92.5;528.32;28897.5;1600;100;100;12.0;6;12;100;-6.0;12.0;94;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;8;FORTE;BAIXA;BAIXA;;0.0;28928.75;2026-07-20 05:17:17.461000;"BAIXA mantida; estrutura bruta alinhada";topo 28928.75<28930.00 e fundo 28915.00<28926.75;12;28928.75;28930.0;28915.0;28926.75;0.437186;24.75;BAIXA confirmada em 2026-07-20 05:17:54.589000;FUNDO;28915.0;2026-07-20 05:17:54.589;NOVA_CAMPANHA;False;-34;-30;-35;-28;-0.725718;-1.269328;-0.849631;-13.5;2.0;-2.5;60.0973;spread FORTE +8 | delta30 favorável 34.0 | delta10 crescente 30.0 | saldo agressor30 35.0 | saldo10 favorável 28.0 | razão fluxo 1.90 | vel15 0.7257 | vel5 acelerando 1.2693 | aceleração 0.8496 | desloc15 9.25 | ticks/s 60.10 | rompimento 2.00 | continuidade 2.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 05:17:55.161
trades;trades_c7_dna_fluxo_v5_2.csv;;67;20260720062442929088;2026-07-20 06:24:42;2026-07-20 06:24:27.734;VENDA;28905.25;28889.25;28934.25;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;500;-3125;357.85;1098.05;1098.05;28936.5;-2900;94;100;-6.0;22;14;100;8.0;-6.0;72;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;TRANSICAO;;0.0;28912.5;2026-07-20 06:22:09.535000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28914.50->28915.00; 28912.50->28904.00";12;28915.0;28914.5;28904.0;28912.5;0.111111;11.75;TRANSICAO confirmada em 2026-07-20 06:24:27.135000;FUNDO;28904.0;2026-07-20 06:24:27.135;NOVA_CAMPANHA;False;-34;-11;-35;-12;-0.773073;-0.773073;-0.773073;-9.75;1.75;-0.75;115.3663;spread FORTE +10 | delta30 favorável 34.0 | delta10 crescente 11.0 | saldo agressor30 35.0 | saldo10 favorável 12.0 | razão fluxo 2.94 | vel15 0.7731 | aceleração 0.7731 | desloc15 3.25 | ticks/s 115.37 | rompimento 1.75 | continuidade 0.75 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 06:24:27.734
trades;trades_c7_dna_fluxo_v5_2.csv;;68;20260720064610271919;2026-07-20 06:46:10;2026-07-20 06:45:57.891;VENDA;28945.75;28929.75;28974.75;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;0;-3225;0.0;395.73;395.73;28978.0;-2900;94;100;-6.0;26;14;100;12.0;-6.0;68;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;ALTA;;0.0;28950.5;2026-07-20 06:36:33.686000;"ALTA mantida; estrutura bruta alinhada";topo 28954.50>28952.50 e fundo 28950.50>28950.00;12;28954.5;28952.5;28950.5;28950.0;0.291339;11.5;ALTA confirmada em 2026-07-20 06:45:46.662000;TOPO;28954.5;2026-07-20 06:45:46.662;NOVA_CAMPANHA;False;-31;-32;-32;-33;-0.487893;-0.962627;-0.630754;-8.75;1.0;-2.0;54.1381;spread FORTE +10 | delta30 favorável 31.0 | delta10 crescente 32.0 | saldo agressor30 32.0 | saldo10 favorável 33.0 | razão fluxo 1.86 | vel15 0.4879 | vel5 acelerando 0.9626 | aceleração 0.6308 | desloc15 6.75 | ticks/s 54.14 | rompimento 1.00 | continuidade 2.00 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 06:45:57.891
trades;trades_c7_dna_fluxo_v5_2.csv;;69;20260720065312842030;2026-07-20 06:53:12;2026-07-20 06:52:59.931;COMPRA;28998.0;29014.0;28969.0;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;0;-2925;0.0;102.2;102.2;28968.75;-2900;100;96;12.0;13;96;19;12.0;-6.0;87;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;28993.5;2026-07-20 06:36:33.686000;"ALTA mantida; estrutura bruta alinhada";topo 28998.25>28997.50 e fundo 28993.50>28991.75;12;28998.25;28997.5;28993.5;28991.75;0.037037;13.75;ALTA confirmada em 2026-07-20 06:52:59.533000;TOPO;28998.25;2026-07-20 06:52:59.533;NOVA_CAMPANHA;False;208;-8;209;-7;0.25;0.90018;0.976206;0.5;-21.0;2.25;60.3333;spread FORTE +10 | delta30 favorável 208.0 | saldo agressor30 209.0 | razão fluxo 2.28 | vel15 0.2500 | vel5 acelerando 0.9002 | aceleração 0.9762 | desloc15 3.75 | ticks/s 60.33 | rompimento 0.50 | continuidade 2.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 06:52:59.931
trades;trades_c7_dna_fluxo_v5_2.csv;;70;20260720070054382906;2026-07-20 07:00:54;2026-07-20 07:00:42.063;VENDA;28947.5;28931.5;28976.5;28947.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1775;0;364.04;0.0;364.04;28929.75;1600;100;100;12.0;8;14;100;-6.0;12.0;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0.0;28952.5;2026-07-20 07:00:42.063000;mudança ALTA->BAIXA: 2 swings opostos e rompimento do nível 28954.75;topo 28952.50<28956.50 e fundo 28950.25<28953.50;12;28952.5;28956.5;28950.25;28953.5;0.075862;9.0;BAIXA confirmada em 2026-07-20 07:00:26.566000;TOPO;28952.5;2026-07-20 07:00:26.566;NOVA_CAMPANHA;False;-38;-19;-37;-20;-0.364182;-0.693894;-0.288904;-9.0;1.5;-1.0;32.048;spread FORTE +10 | delta30 favorável 38.0 | delta10 crescente 19.0 | saldo agressor30 37.0 | saldo10 favorável 20.0 | razão fluxo 3.31 | vel15 0.3642 | vel5 acelerando 0.6939 | aceleração 0.2889 | desloc15 4.25 | ticks/s 32.05 | rompimento 1.50 | continuidade 1.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 07:00:42.063
trades;trades_c7_dna_fluxo_v5_2.csv;;71;20260720074140713693;2026-07-20 07:41:40;2026-07-20 07:41:27.723;COMPRA;28969.5;28985.5;28940.5;28969.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1600;-675;1196.38;673.74;1196.38;28985.5;1600;100;100;8.0;6;100;12;8.0;-6.0;94;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;8;FORTE;ALTA;TRANSICAO;;0.0;28954.0;2026-07-20 07:37:00.323000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28960.75->28954.50; 28949.25->28950.00";12;28954.5;28960.75;28950.0;28949.25;0.005291;11.5;TRANSICAO confirmada em 2026-07-20 07:40:58.223000;TOPO;28954.5;2026-07-20 07:40:58.223;NOVA_CAMPANHA;False;32;21;33;20;0.500033;1.629423;1.390061;3.5;-17.0;2.25;43.6696;spread FORTE +8 | delta30 favorável 32.0 | delta10 crescente 21.0 | saldo agressor30 33.0 | saldo10 favorável 20.0 | razão fluxo 3.36 | vel15 0.5000 | vel5 acelerando 1.6294 | aceleração 1.3901 | desloc15 7.50 | ticks/s 43.67 | rompimento 3.50 | continuidade 2.25 | estrutura confirmada alinhada +8;;72;12;True;2026-07-20 07:41:27.723
trades;trades_c7_dna_fluxo_v5_2.csv;;72;20260720080214473837;2026-07-20 08:02:14;2026-07-20 08:02:02.002;VENDA;28972.0;28956.0;29001.0;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;450;-2900;69.1;406.3;406.3;29001.0;-2900;92;94;-2.0;15;7;94;8.0;-2.0;77;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;ALTA;BAIXA;BAIXA;1.0;28984.5;2026-07-20 07:57:21.004000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 28973.50<28975.00 e fundo 28971.25<28972.25;12;28973.5;28975.0;28971.25;28972.25;0.197674;15.5;BAIXA confirmada em 2026-07-20 08:02:01.802000;TOPO;28973.5;2026-07-20 08:02:01.802;NOVA_CAMPANHA;False;-22;-4;-23;-5;-0.375671;-0.713674;-0.274803;-13.5;0.25;-3.0;70.1968;spread FRACO +3 | delta30 favorável 22.0 | saldo agressor30 23.0 | saldo10 favorável 5.0 | razão fluxo 2.05 | vel15 0.3757 | vel5 acelerando 0.7137 | aceleração 0.2748 | desloc15 5.25 | ticks/s 70.20 | rompimento 0.25 | continuidade 3.00 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True;2026-07-20 08:02:02.002
trades;trades_c7_dna_fluxo_v5_2.csv;;73;20260720081547827424;2026-07-20 08:15:47;2026-07-20 08:15:35.574;VENDA;29007.0;28991.0;29036.0;29007.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1675;-425;659.82;151.83;659.82;28990.25;1600;94;100;-6.0;22;14;100;8.0;-6.0;72;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;TRANSICAO;;0.0;29008.25;2026-07-20 08:14:57.300000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 29018.00->29015.75; 29008.25->29012.50";12;29015.75;29018.0;29012.5;29008.25;0.120879;15.25;TRANSICAO confirmada em 2026-07-20 08:15:30.822000;TOPO;29015.75;2026-07-20 08:15:30.822;NOVA_CAMPANHA;False;-62;-60;-61;-61;-0.710783;-1.84133;-1.646777;-11.0;5.25;-6.25;58.7106;spread FORTE +10 | delta30 favorável 62.0 | delta10 crescente 60.0 | saldo agressor30 61.0 | saldo10 favorável 61.0 | razão fluxo 2.39 | vel15 0.7108 | vel5 acelerando 1.8413 | aceleração 1.6468 | desloc15 10.00 | ticks/s 58.71 | rompimento 5.25 | continuidade 6.25 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 08:15:35.574
trades;trades_c7_dna_fluxo_v5_2.csv;;74;20260720082907365898;2026-07-20 08:29:07;2026-07-20 08:28:54.401;COMPRA;28997.0;29013.0;28968.0;28997.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;3400;-125;77.15;8.71;77.15;29031.0;1600;90;100;-10.0;18;100;14;-10.0;4.0;72;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;RANGE;ALTA;1.0;28992.75;2026-07-20 08:21:42.499000;BAIXA mantida durante RANGE;"swings sem progresso; amplitude 5.00; eficiencia 0.036";12;28992.0;28993.0;28989.75;28989.25;0.036496;5.0;RANGE confirmada em 2026-07-20 08:28:30.261000;TOPO;28992.0;2026-07-20 08:28:30.261;NOVA_CAMPANHA;False;55;1;56;2;0.200294;0.573394;0.345546;0.25;-7.0;1.0;41.1938;spread FORTE +10 | delta30 favorável 55.0 | saldo agressor30 56.0 | saldo10 favorável 2.0 | razão fluxo 4.11 | vel15 0.2003 | vel5 acelerando 0.5734 | aceleração 0.3455 | desloc15 3.00 | ticks/s 41.19 | rompimento 0.25 | continuidade 1.00 | estrutura confirmada contrária -6 | range local -4;;72;12;True;2026-07-20 08:28:54.401
trades;trades_c7_dna_fluxo_v5_2.csv;;75;20260720083234721818;2026-07-20 08:32:34;2026-07-20 08:32:21.942;COMPRA;29082.0;29098.0;29053.0;29082.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1775;0;52.67;0.0;52.67;29099.75;1600;100;99;12.0;0;99;4;12.0;-6.0;100;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;0;FRACO;ALTA;ALTA;;0.0;29077.5;2026-07-20 08:29:03.107000;"ALTA mantida; estrutura bruta alinhada";topo 29084.00>29079.75 e fundo 29077.50>29073.00;12;29084.0;29079.75;29077.5;29073.0;0.150259;12.75;ALTA confirmada em 2026-07-20 08:32:20.496000;TOPO;29084.0;2026-07-20 08:32:20.496;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;True;103;78;102;79;0.538902;1.651982;1.524756;2.25;-18.75;3.25;169.7541;spread sem bônus | delta30 favorável 103.0 | delta10 crescente 78.0 | saldo agressor30 102.0 | saldo10 favorável 79.0 | razão fluxo 1.88 | vel15 0.5389 | vel5 acelerando 1.6520 | aceleração 1.5248 | desloc15 8.00 | ticks/s 169.75 | rompimento 2.25 | continuidade 3.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 08:32:21.942
trades;trades_c7_dna_fluxo_v5_2.csv;;76;20260720083750882971;2026-07-20 08:37:50;2026-07-20 08:37:38.062;VENDA;29086.5;29070.5;29115.5;29086.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1650;-2025;616.43;342.0;616.43;29070.0;1600;98;100;-2.0;21;13;100;8.0;-2.0;77;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;9;FORTE;ALTA;BAIXA;BAIXA;1.0;29090.25;2026-07-20 08:37:11.796000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 29093.75<29094.00 e fundo 29088.00<29090.00;12;29093.75;29094.0;29088.0;29090.0;0.043478;6.0;BAIXA confirmada em 2026-07-20 08:37:34.296000;FUNDO;29088.0;2026-07-20 08:37:34.296;NOVA_CAMPANHA;False;-34;-11;-34;-10;-0.342912;-1.027749;-1.027749;-7.5;1.5;-2.5;49.4479;spread FORTE +9 | delta30 favorável 34.0 | delta10 crescente 11.0 | saldo agressor30 34.0 | saldo10 favorável 10.0 | razão fluxo 2.21 | vel15 0.3429 | vel5 acelerando 1.0277 | aceleração 1.0277 | desloc15 5.00 | ticks/s 49.45 | rompimento 1.50 | continuidade 2.50 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True;2026-07-20 08:37:38.062
trades;trades_c7_dna_fluxo_v5_2.csv;;77;20260720085454484295;2026-07-20 08:54:54;2026-07-20 08:54:41.693;COMPRA;29084.25;29100.25;29055.25;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;0;-4150;0.0;4430.8;4430.8;29042.75;-2900;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;29077.75;2026-07-20 08:52:22.993000;"ALTA mantida; estrutura bruta alinhada";topo 29083.75>29080.75 e fundo 29077.50>29073.75;12;29083.75;29080.75;29077.5;29073.75;0.25;13.5;ALTA confirmada em 2026-07-20 08:54:34.593000;TOPO;29083.75;2026-07-20 08:54:34.593;NOVA_CAMPANHA;False;21;14;22;13;0.221767;0.245098;0.123945;0.5;-9.0;1.25;29.8874;spread FORTE +10 | delta30 favorável 21.0 | delta10 crescente 14.0 | saldo agressor30 22.0 | saldo10 favorável 13.0 | razão fluxo 2.05 | vel15 0.2218 | vel5 acelerando 0.2451 | aceleração 0.1239 | desloc15 3.25 | ticks/s 29.89 | rompimento 0.50 | continuidade 1.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 08:54:41.693
trades;trades_c7_dna_fluxo_v5_2.csv;;78;20260720101138173863;2026-07-20 10:11:38;2026-07-20 10:11:26.412;COMPRA;29057.0;29073.0;29028.0;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;0;-2950;0.0;160.48;160.48;29027.5;-2900;100;100;8.0;8;100;14;8.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;TRANSICAO;;0.0;29047.0;2026-07-20 10:09:09.881000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 29049.25->29048.25; 29044.25->29046.25";12;29048.25;29049.25;29046.25;29044.25;0.117318;10.25;TRANSICAO confirmada em 2026-07-20 10:11:18.595000;FUNDO;29046.25;2026-07-20 10:11:18.595;NOVA_CAMPANHA;False;25;10;26;9;0.601363;1.816483;1.926993;4.5;-12.75;2.75;98.1558;spread FORTE +10 | delta30 favorável 25.0 | delta10 crescente 10.0 | saldo agressor30 26.0 | saldo10 favorável 9.0 | razão fluxo 1.53 | vel15 0.6014 | vel5 acelerando 1.8165 | aceleração 1.9270 | desloc15 9.00 | ticks/s 98.16 | rompimento 4.50 | continuidade 2.75 | estrutura confirmada alinhada +8;;72;12;True;2026-07-20 10:11:26.412
trades;trades_c7_dna_fluxo_v5_2.csv;;79;20260720102627951099;2026-07-20 10:26:27;2026-07-20 10:26:15.793;COMPRA;29051.75;29067.75;29022.75;29051.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;2550;-2850;294.24;208.3;294.24;29077.25;1600;98;100;-2.0;22;100;14;-2.0;8.0;76;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;ALTA;ALTA;1.0;29042.5;2026-07-20 10:25:27.292000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 29051.75>29050.50 e fundo 29049.75>29048.00;12;29051.75;29050.5;29049.75;29048.0;0.084967;8.75;ALTA confirmada em 2026-07-20 10:26:15.195000;FUNDO;29049.75;2026-07-20 10:26:15.195;NOVA_CAMPANHA;False;52;17;51;18;0.403769;0.637755;0.290496;1.25;-11.0;2.5;101.6824;spread FORTE +10 | delta30 favorável 52.0 | delta10 crescente 17.0 | saldo agressor30 51.0 | saldo10 favorável 18.0 | razão fluxo 1.47 | vel15 0.4038 | vel5 acelerando 0.6378 | aceleração 0.2905 | desloc15 6.00 | ticks/s 101.68 | rompimento 1.25 | continuidade 2.50 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True;2026-07-20 10:26:15.793
