trade_uid,motor_id,lado_norm,rotulo,qtd_eventos
motor_c7_dna_fluxo_v5_2::20260722044854.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260722051039.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260722051354.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,2
motor_c7_dna_fluxo_v5_2::20260722054554.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,3
motor_c7_dna_fluxo_v5_2::20260722060237.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260722062913.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722064930.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,3
motor_c7_dna_fluxo_v5_2::20260722070226.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722073057.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260722074837.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260722080352.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722083717.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722084657.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260722085611.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260722091022.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260722092407.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260722093156.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260722095009.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260722095621.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260722100916.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722104031.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,10
motor_c7_dna_fluxo_v5_2::20260722104523.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260722105702.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260722110324.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,9
motor_c7_dna_fluxo_v5_2::20260722110657.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260722111007.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,9
motor_c7_dna_fluxo_v5_2::20260722111304.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,10
motor_c7_dna_fluxo_v5_2::20260722111600.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722112309.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722112557.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,10
motor_c7_dna_fluxo_v5_2::20260722113320.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260722113508.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722114319.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260722115131.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260722120309.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260722121031.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260722122810.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260722123844.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722125333.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260722132619.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722134606.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722141812.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722144453.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722150040.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260722151117.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260722153121.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260722153725.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260722154101.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260722155454.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260722160759.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260722161537.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722163612.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260722164209.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260722165222.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722165530.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,3
motor_c7_dna_fluxo_v5_2::20260722165913.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260722170111.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722170147.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722170507.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260722171220.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260722171508.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260722172034.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722190111.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260722191327.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260722192124.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260722194944.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722195747.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260722201315.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2
motor_c7_dna_fluxo_v5_2::20260722201817.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,2
motor_c7_dna_fluxo_v5_2::20260722202838.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,1
motor_c7_dna_fluxo_v5_2::20260722204649.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260722210237.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260722211426.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260722212719.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260722214100.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722220702.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,3
motor_c7_dna_fluxo_v5_2::20260722221506.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260722223256.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260722224451.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722225803.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260722234116.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260722235012.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260722235306.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723001454.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2
motor_c7_dna_fluxo_v5_2::20260723002307.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723002643.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,3
motor_c7_dna_fluxo_v5_2::20260723003056.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260723003754.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260723004505.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260723010849.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723011423.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723012133.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723013616.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723014614.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3
motor_c7_dna_fluxo_v5_2::20260723020312.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723022129.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2
motor_c7_dna_fluxo_v5_2::20260723022529.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723022804.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,2
motor_c7_dna_fluxo_v5_2::20260723023902.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723025538.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723031330.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723032521.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260723034642.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723035246.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723035624.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,2
motor_c7_dna_fluxo_v5_2::20260723040151.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,3
motor_c7_dna_fluxo_v5_2::20260723040644.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260723041505.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723042555.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723043250.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723044048.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,2
motor_c7_dna_fluxo_v5_2::20260723050442.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723050810.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723052128.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,3
motor_c7_dna_fluxo_v5_2::20260723053029.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3
motor_c7_dna_fluxo_v5_2::20260723055302.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723060240.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260723062932.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260723065230.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723070349.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723071700.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723073039.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723081517.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260723082040.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260723083725.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723084542.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723084644.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,2
motor_c7_dna_fluxo_v5_2::20260723085908.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723090634.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723091552.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260723091847.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723092321.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723093013.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723093436.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260723094907.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723095229.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723095640.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723100203.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723101201.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260723101441.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723101810.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260723102149.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260723102804.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723102929.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,2
motor_c7_dna_fluxo_v5_2::20260723103018.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,2
motor_c7_dna_fluxo_v5_2::20260723103244.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260723103610.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723103658.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723104159.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260723104817.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723105400.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723105513.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3
motor_c7_dna_fluxo_v5_2::20260723105715.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723105905.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723110259.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723110930.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,3
motor_c7_dna_fluxo_v5_2::20260723111126.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723112101.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723112140.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723112635.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260723113247.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260723113637.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723113948.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723114336.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723114427.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,10
motor_c7_dna_fluxo_v5_2::20260723114840.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,5
motor_c7_dna_fluxo_v5_2::20260723115059.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723115743.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2
motor_c7_dna_fluxo_v5_2::20260723115912.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,4
motor_c7_dna_fluxo_v5_2::20260723120015.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723120208.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,1
motor_c7_dna_fluxo_v5_2::20260723120757.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723121205.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723121420.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260723121945.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723122132.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,10
motor_c7_dna_fluxo_v5_2::20260723122530.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723122941.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2
motor_c7_dna_fluxo_v5_2::20260723123622.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723124216.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723124303.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260723124601.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,10
motor_c7_dna_fluxo_v5_2::20260723124836.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723124959.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260723125111.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723125234.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,8
motor_c7_dna_fluxo_v5_2::20260723125621.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723130254.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723131751.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260723132002.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,5
motor_c7_dna_fluxo_v5_2::20260723132333.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260723133322.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3
motor_c7_dna_fluxo_v5_2::20260723133902.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723134220.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723134405.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723134515.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,4
motor_c7_dna_fluxo_v5_2::20260723134712.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723135139.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260723135312.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,7
motor_c7_dna_fluxo_v5_2::20260723140059.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723140307.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,4
motor_c7_dna_fluxo_v5_2::20260723140452.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,6
motor_c7_dna_fluxo_v5_2::20260723141252.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,7
motor_c7_dna_fluxo_v5_2::20260723141757.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723141955.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723142205.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,10
motor_c7_dna_fluxo_v5_2::20260723142514.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723143143.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723143836.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
motor_c7_dna_fluxo_v5_2::20260723144257.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723144707.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260723145104.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2
motor_c7_dna_fluxo_v5_2::20260723145414.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,7
motor_c7_dna_fluxo_v5_2::20260723145900.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,5
motor_c7_dna_fluxo_v5_2::20260723150156.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,8
motor_c7_dna_fluxo_v5_2::20260723150220.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,6
