motivo_bloqueio,salvou_loss_30s_count,salvou_loss_30s_mean,salvou_loss_30s_median,salvou_loss_30s_std,salvou_loss_30s_min,salvou_loss_30s_max,salvou_loss_60s_count,salvou_loss_60s_mean,salvou_loss_60s_median,salvou_loss_60s_std,salvou_loss_60s_min,salvou_loss_60s_max,salvou_loss_120s_count,salvou_loss_120s_mean,salvou_loss_120s_median,salvou_loss_120s_std,salvou_loss_120s_min,salvou_loss_120s_max,impediu_gain_30s_count,impediu_gain_30s_mean,impediu_gain_30s_median,impediu_gain_30s_std,impediu_gain_30s_min,impediu_gain_30s_max,impediu_gain_60s_count,impediu_gain_60s_mean,impediu_gain_60s_median,impediu_gain_60s_std,impediu_gain_60s_min,impediu_gain_60s_max,impediu_gain_120s_count,impediu_gain_120s_mean,impediu_gain_120s_median,impediu_gain_120s_std,impediu_gain_120s_min,impediu_gain_120s_max,mov_favor_30s_count,mov_favor_30s_mean,mov_favor_30s_median,mov_favor_30s_std,mov_favor_30s_min,mov_favor_30s_max,mov_favor_60s_count,mov_favor_60s_mean,mov_favor_60s_median,mov_favor_60s_std,mov_favor_60s_min,mov_favor_60s_max,mov_favor_120s_count,mov_favor_120s_mean,mov_favor_120s_median,mov_favor_120s_std,mov_favor_120s_min,mov_favor_120s_max
aceleração insuficiente -0.0167 | sem rompimento confirmado 0.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,150.0,150.0,,150.0,150.0,1,500.0,500.0,,500.0,500.0
aceleração insuficiente -0.0169 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,950.0,950.0,,950.0,950.0,1,1575.0,1575.0,,1575.0,1575.0
aceleração insuficiente -0.0172 | sem rompimento confirmado -4.25 | sem continuidade -3.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,275.0,275.0,,275.0,275.0,1,475.0,475.0,,475.0,475.0,1,475.0,475.0,,475.0,475.0
aceleração insuficiente -0.0176 | sem rompimento confirmado -1.25 | sem continuidade -1.00 | hard-gate DNA incompleto | score 68 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,25.0,25.0,,25.0,25.0,1,425.0,425.0,,425.0,425.0,1,425.0,425.0,,425.0,425.0
aceleração insuficiente -0.0187 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,600.0,600.0,,600.0,600.0,1,600.0,600.0,,600.0,600.0,1,725.0,725.0,,725.0,725.0
aceleração insuficiente -0.0191 | sem rompimento confirmado -1.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.0204 | sem rompimento confirmado -1.25 | sem continuidade -0.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,750.0,750.0,,750.0,750.0,1,750.0,750.0,,750.0,750.0,1,750.0,750.0,,750.0,750.0
aceleração insuficiente -0.0212 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,675.0,675.0,,675.0,675.0,1,675.0,675.0,,675.0,675.0
aceleração insuficiente -0.0214 | sem rompimento confirmado 0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0
aceleração insuficiente -0.0215 | sem rompimento confirmado -0.25 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
aceleração insuficiente -0.0216 | sem rompimento confirmado -0.25 | hard-gate DNA incompleto | score 68 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0,1,125.0,125.0,,125.0,125.0
aceleração insuficiente -0.0217 | sem rompimento confirmado -0.25 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
aceleração insuficiente -0.0220 | sem rompimento confirmado -4.75 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,475.0,475.0,,475.0,475.0
aceleração insuficiente -0.0221 | sem rompimento confirmado -2.00 | hard-gate DNA incompleto | score 71 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,400.0,400.0,,400.0,400.0
aceleração insuficiente -0.0223 | sem rompimento confirmado -0.25 | sem continuidade -0.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,100.0,100.0,,100.0,100.0,1,100.0,100.0,,100.0,100.0,1,200.0,200.0,,200.0,200.0
aceleração insuficiente -0.0225 | sem rompimento confirmado -1.75 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
aceleração insuficiente -0.0228 | sem rompimento confirmado -1.50 | sem continuidade -0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,300.0,300.0,,300.0,300.0,1,300.0,300.0,,300.0,300.0,1,400.0,400.0,,400.0,400.0
aceleração insuficiente -0.0232 | sem rompimento confirmado -5.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,1200.0,1200.0,,1200.0,1200.0
aceleração insuficiente -0.0234 | sem rompimento confirmado -1.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,350.0,350.0,,350.0,350.0,1,600.0,600.0,,600.0,600.0,1,725.0,725.0,,725.0,725.0
aceleração insuficiente -0.0239 | sem rompimento confirmado -3.50 | sem continuidade 0.00 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,400.0,400.0,,400.0,400.0,1,1275.0,1275.0,,1275.0,1275.0,1,1275.0,1275.0,,1275.0,1275.0
aceleração insuficiente -0.0241 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,150.0,150.0,,150.0,150.0,1,150.0,150.0,,150.0,150.0,1,150.0,150.0,,150.0,150.0
aceleração insuficiente -0.0241 | sem rompimento confirmado -5.75 | hard-gate DNA incompleto | score 63 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,75.0,75.0,,75.0,75.0,1,825.0,825.0,,825.0,825.0,1,825.0,825.0,,825.0,825.0
aceleração insuficiente -0.0242 | sem rompimento confirmado -0.50 | sem continuidade -0.00 | hard-gate DNA incompleto | score 71 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,450.0,450.0,,450.0,450.0,1,475.0,475.0,,475.0,475.0,1,1075.0,1075.0,,1075.0,1075.0
aceleração insuficiente -0.0248 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,50.0,50.0,,50.0,50.0,1,50.0,50.0,,50.0,50.0,1,50.0,50.0,,50.0,50.0
aceleração insuficiente -0.0250 | sem rompimento confirmado -0.25 | sem continuidade -0.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,75.0,75.0,,75.0,75.0,1,325.0,325.0,,325.0,325.0,1,475.0,475.0,,475.0,475.0
aceleração insuficiente -0.0250 | sem rompimento confirmado -5.75 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,150.0,150.0,,150.0,150.0,1,150.0,150.0,,150.0,150.0,1,150.0,150.0,,150.0,150.0
aceleração insuficiente -0.0252 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.0253 | sem rompimento confirmado -2.25 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,550.0,550.0,,550.0,550.0,1,1025.0,1025.0,,1025.0,1025.0,1,3925.0,3925.0,,3925.0,3925.0
aceleração insuficiente -0.0254 | sem rompimento confirmado 0.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1650.0,1650.0,,1650.0,1650.0,1,6500.0,6500.0,,6500.0,6500.0,1,6500.0,6500.0,,6500.0,6500.0
aceleração insuficiente -0.0255 | sem rompimento confirmado -1.00 | sem continuidade -0.75 | hard-gate DNA incompleto | score 67 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0
aceleração insuficiente -0.0260 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,550.0,550.0,,550.0,550.0,1,550.0,550.0,,550.0,550.0,1,550.0,550.0,,550.0,550.0
aceleração insuficiente -0.0260 | sem rompimento confirmado -3.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1075.0,1075.0,,1075.0,1075.0,1,2025.0,2025.0,,2025.0,2025.0,1,2025.0,2025.0,,2025.0,2025.0
aceleração insuficiente -0.0261 | sem rompimento confirmado -0.75 | sem continuidade -0.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,450.0,450.0,,450.0,450.0,1,450.0,450.0,,450.0,450.0,1,450.0,450.0,,450.0,450.0
aceleração insuficiente -0.0261 | sem rompimento confirmado -1.25 | sem continuidade -0.50 | hard-gate DNA incompleto | score 67 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,75.0,75.0,,75.0,75.0,1,75.0,75.0,,75.0,75.0,1,75.0,75.0,,75.0,75.0
aceleração insuficiente -0.0265 | sem rompimento confirmado 0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,575.0,575.0,,575.0,575.0,1,675.0,675.0,,675.0,675.0,1,1225.0,1225.0,,1225.0,1225.0
aceleração insuficiente -0.0266 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto | score 67 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,450.0,450.0,,450.0,450.0,1,1225.0,1225.0,,1225.0,1225.0,1,1225.0,1225.0,,1225.0,1225.0
aceleração insuficiente -0.0269 | sem rompimento confirmado -1.75 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
aceleração insuficiente -0.0270 | sem rompimento confirmado -3.50 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,125.0,125.0,,125.0,125.0,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0
aceleração insuficiente -0.0272 | sem rompimento confirmado -3.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,750.0,750.0,,750.0,750.0
aceleração insuficiente -0.0277 | sem rompimento confirmado -0.25 | hard-gate DNA incompleto | score 67 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
aceleração insuficiente -0.0285 | sem rompimento confirmado -1.00 | hard-gate DNA incompleto | score 67 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.0287 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,750.0,750.0,,750.0,750.0,1,800.0,800.0,,800.0,800.0,1,800.0,800.0,,800.0,800.0
aceleração insuficiente -0.0292 | sem rompimento confirmado -1.50 | sem continuidade -2.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,425.0,425.0,,425.0,425.0,1,425.0,425.0,,425.0,425.0,1,425.0,425.0,,425.0,425.0
aceleração insuficiente -0.0294 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,725.0,725.0,,725.0,725.0,1,725.0,725.0,,725.0,725.0,1,3275.0,3275.0,,3275.0,3275.0
aceleração insuficiente -0.0300 | sem rompimento confirmado -3.50 | sem continuidade 0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,550.0,550.0,,550.0,550.0,1,550.0,550.0,,550.0,550.0,1,550.0,550.0,,550.0,550.0
aceleração insuficiente -0.0318 | sem rompimento confirmado -0.25 | sem continuidade -0.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,400.0,400.0,,400.0,400.0,1,400.0,400.0,,400.0,400.0,1,750.0,750.0,,750.0,750.0
aceleração insuficiente -0.0319 | sem rompimento confirmado -4.00 | sem continuidade 0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,925.0,925.0,,925.0,925.0,1,925.0,925.0,,925.0,925.0,1,925.0,925.0,,925.0,925.0
aceleração insuficiente -0.0321 | sem rompimento confirmado -2.25 | sem continuidade -0.75 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,750.0,750.0,,750.0,750.0,1,2725.0,2725.0,,2725.0,2725.0,1,4125.0,4125.0,,4125.0,4125.0
aceleração insuficiente -0.0324 | sem rompimento confirmado -1.50 | sem continuidade -0.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,300.0,300.0,,300.0,300.0,1,425.0,425.0,,425.0,425.0,1,875.0,875.0,,875.0,875.0
aceleração insuficiente -0.0324 | sem rompimento confirmado -4.75 | hard-gate DNA incompleto | score 62 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,50.0,50.0,,50.0,50.0
aceleração insuficiente -0.0327 | sem rompimento confirmado 0.00 | sem continuidade -0.25 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,1025.0,1025.0,,1025.0,1025.0,1,2000.0,2000.0,,2000.0,2000.0
aceleração insuficiente -0.0332 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,475.0,475.0,,475.0,475.0,1,2150.0,2150.0,,2150.0,2150.0,1,2150.0,2150.0,,2150.0,2150.0
aceleração insuficiente -0.0336 | sem continuidade 0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,425.0,425.0,,425.0,425.0,1,1050.0,1050.0,,1050.0,1050.0,1,1275.0,1275.0,,1275.0,1275.0
aceleração insuficiente -0.0339 | sem rompimento confirmado 0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,2500.0,2500.0,,2500.0,2500.0,1,3600.0,3600.0,,3600.0,3600.0,1,3600.0,3600.0,,3600.0,3600.0
aceleração insuficiente -0.0343 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,300.0,300.0,,300.0,300.0,1,300.0,300.0,,300.0,300.0,1,300.0,300.0,,300.0,300.0
aceleração insuficiente -0.0343 | sem rompimento confirmado -1.00 | sem continuidade -0.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,700.0,700.0,,700.0,700.0,1,700.0,700.0,,700.0,700.0,1,700.0,700.0,,700.0,700.0
aceleração insuficiente -0.0359 | sem rompimento confirmado -0.25 | hard-gate DNA incompleto | score 67 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,75.0,75.0,,75.0,75.0,1,75.0,75.0,,75.0,75.0
aceleração insuficiente -0.0367 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,100.0,100.0,,100.0,100.0,1,100.0,100.0,,100.0,100.0,1,525.0,525.0,,525.0,525.0
aceleração insuficiente -0.0375 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,375.0,375.0,,375.0,375.0,1,375.0,375.0,,375.0,375.0
aceleração insuficiente -0.0376 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,25.0,25.0,,25.0,25.0,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0
aceleração insuficiente -0.0377 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,350.0,350.0,,350.0,350.0,1,925.0,925.0,,925.0,925.0,1,1100.0,1100.0,,1100.0,1100.0
aceleração insuficiente -0.0379 | sem rompimento confirmado -0.75 | sem continuidade -0.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,550.0,550.0,,550.0,550.0,1,1225.0,1225.0,,1225.0,1225.0,1,1225.0,1225.0,,1225.0,1225.0
aceleração insuficiente -0.0395 | sem rompimento confirmado -1.25 | sem continuidade -0.75 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
aceleração insuficiente -0.0401 | sem rompimento confirmado -1.00 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
aceleração insuficiente -0.0402 | sem rompimento confirmado -0.75 | sem continuidade -1.50 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,500.0,500.0,,500.0,500.0,1,500.0,500.0,,500.0,500.0,1,500.0,500.0,,500.0,500.0
aceleração insuficiente -0.0402 | sem rompimento confirmado -4.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,300.0,300.0,,300.0,300.0,1,3075.0,3075.0,,3075.0,3075.0
aceleração insuficiente -0.0420 | sem continuidade -0.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
