reconstructed_dna_id,rank_reconstruction,source_type,source_candidate_id,source_interaction_id,component_count,components_present_in_candidates,gene_ids,gene_signature,families,distinct_families,historias,gain,stop,taxa_gain_pct,taxa_gain_base_pct,lift_gain,fisher_p,bootstrap_ic_inferior_pct,interaction_score_0_100,component_score_mean_0_100,coherence_score_0_100,parsimony_score_0_100,reconstruction_score_0_100,evidence_band,scientific_status,operational_status
RDNA_72C56DE241ED,1061,TRIPLET,CTRIP_50080F60A8DF,TRIP_B6F1D462A63E,3,2,GENE_685DB6CC2BF3|GENE_BC1C60CBD2B6|GENE_C28B03B5A8E5,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_C28B03B5A8E5,NUM|NUM|DESCONHECIDA,2,801,259,542,32.3345817728,31.884057971,1.01413006469,0.146391720185,29.2134831461,66.9756673969,46.4883281168,50,80,60.6099157277,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_E411B97CE9A5,1062,TRIPLET,CTRIP_4CF8430CB5EE,TRIP_0D12252D2226,3,2,GENE_685DB6CC2BF3|GENE_89EA67606038|GENE_BC1C60CBD2B6,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO + GENE_89EA67606038 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,801,259,542,32.3345817728,31.884057971,1.01413006469,0.146391720185,29.2134831461,66.9756673969,46.4883281168,50,80,60.6099157277,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_86DB268A026A,1063,TRIPLET,CTRIP_68C01379ACD6,TRIP_284289F4C2AB,3,2,GENE_685DB6CC2BF3|GENE_89EA67606038|GENE_8FC3D8F1510A,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO + GENE_89EA67606038 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,NUM|DESCONHECIDA|NUM,2,801,259,542,32.3345817728,31.884057971,1.01413006469,0.146391720185,29.2134831461,66.9756673969,46.2783646322,50,80,60.5574248565,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_AB6E3526A465,1064,TRIPLET,CTRIP_B6399A5E5F51,TRIP_3C5B545C7B13,3,2,GENE_685DB6CC2BF3|GENE_8FC3D8F1510A|GENE_C28B03B5A8E5,NUM::TAXA_ALVO_MEDIANA_DIAS_PCT::POSITIVO + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_C28B03B5A8E5,NUM|NUM|DESCONHECIDA,2,801,259,542,32.3345817728,31.884057971,1.01413006469,0.146391720185,29.2134831461,66.9756673969,46.2783646322,50,80,60.5574248565,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_8F570E4AD725,1065,TRIPLET,CTRIP_C27CD9BA554A,TRIP_7EDB2CB92B09,3,2,GENE_941F584722E4|GENE_BC1C60CBD2B6|GENE_C28B03B5A8E5,NUM::PROPORCAO_DIAS_ACIMA_50_PCT::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_C28B03B5A8E5,NUM|NUM|DESCONHECIDA,2,802,260,542,32.4189526185,31.884057971,1.01677624122,0.0858160717771,29.0523690773,66.8376440279,46.2855372979,50,80,60.4902063384,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_913CF402478A,1066,TRIPLET,CTRIP_F89910F17626,TRIP_322301BCD6E9,3,2,GENE_89EA67606038|GENE_941F584722E4|GENE_BC1C60CBD2B6,GENE_89EA67606038 + NUM::PROPORCAO_DIAS_ACIMA_50_PCT::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,DESCONHECIDA|NUM|NUM,2,802,260,542,32.4189526185,31.884057971,1.01677624122,0.0858160717771,29.0523690773,66.8376440279,46.2855372979,50,80,60.4902063384,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_593D2379F90C,1067,TRIPLET,CTRIP_B7FB4760223F,TRIP_7A61566DA378,3,2,GENE_89EA67606038|GENE_BC1C60CBD2B6|GENE_FF7A9C9785CD,GENE_89EA67606038 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + NUM::DIAS_ACIMA_50_PCT::POSITIVO,DESCONHECIDA|NUM|NUM,2,802,260,542,32.4189526185,31.884057971,1.01677624122,0.0858160717771,29.0523690773,66.8376440279,46.1968570683,50,80,60.468036281,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_9DD8D71F741E,1068,TRIPLET,CTRIP_46DBB263BBE5,TRIP_E29E22839259,3,2,GENE_BC1C60CBD2B6|GENE_C28B03B5A8E5|GENE_FF7A9C9785CD,NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_C28B03B5A8E5 + NUM::DIAS_ACIMA_50_PCT::POSITIVO,NUM|DESCONHECIDA|NUM,2,802,260,542,32.4189526185,31.884057971,1.01677624122,0.0858160717771,29.0523690773,66.8376440279,46.1968570683,50,80,60.468036281,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_724BF01C569E,1069,TRIPLET,CTRIP_8DB27E24ECAA,TRIP_F3C5A36CCB5D,3,2,GENE_89EA67606038|GENE_8FC3D8F1510A|GENE_941F584722E4,GENE_89EA67606038 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + NUM::PROPORCAO_DIAS_ACIMA_50_PCT::POSITIVO,DESCONHECIDA|NUM|NUM,2,802,260,542,32.4189526185,31.884057971,1.01677624122,0.0858160717771,29.0523690773,66.8376440279,46.0755738133,50,80,60.4377154673,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_7C33A293A235,1070,TRIPLET,CTRIP_F5C054473BC9,TRIP_E5D8AD4621A4,3,2,GENE_8FC3D8F1510A|GENE_941F584722E4|GENE_C28B03B5A8E5,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + NUM::PROPORCAO_DIAS_ACIMA_50_PCT::POSITIVO + GENE_C28B03B5A8E5,NUM|NUM|DESCONHECIDA,2,802,260,542,32.4189526185,31.884057971,1.01677624122,0.0858160717771,29.0523690773,66.8376440279,46.0755738133,50,80,60.4377154673,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_72252FD0B9C9,1071,TRIPLET,CTRIP_BBAF8EC03352,TRIP_9301E7BF9FCE,3,2,GENE_89EA67606038|GENE_8FC3D8F1510A|GENE_FF7A9C9785CD,GENE_89EA67606038 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + NUM::DIAS_ACIMA_50_PCT::POSITIVO,DESCONHECIDA|NUM|NUM,2,802,260,542,32.4189526185,31.884057971,1.01677624122,0.0858160717771,29.0523690773,66.8376440279,45.9868935837,50,80,60.4155454099,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_B42EBD38F771,1072,TRIPLET,CTRIP_59E8AF443430,TRIP_8BBDC72FC6C2,3,2,GENE_8FC3D8F1510A|GENE_C28B03B5A8E5|GENE_FF7A9C9785CD,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_C28B03B5A8E5 + NUM::DIAS_ACIMA_50_PCT::POSITIVO,NUM|DESCONHECIDA|NUM,2,802,260,542,32.4189526185,31.884057971,1.01677624122,0.0858160717771,29.0523690773,66.8376440279,45.9868935837,50,80,60.4155454099,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_00FC5A61C660,1073,TRIPLET,CTRIP_09794846D097,TRIP_68F7C2921E28,3,2,GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6|GENE_E723E2D3D808,NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_E723E2D3D808,NUM|NUM|DESCONHECIDA,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_0A0D46A88A9F,1074,TRIPLET,CTRIP_7866E8E116F6,TRIP_1B482E5E181B,3,2,GENE_14882DFD3B6D|GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6,GENE_14882DFD3B6D + NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,DESCONHECIDA|NUM|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_10180F47AC1D,1075,TRIPLET,CTRIP_16CA92513FF2,TRIP_19258C092637,3,2,GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6|GENE_F9E633166998,NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_F9E633166998,NUM|NUM|DESCONHECIDA,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_1679C0B44142,1076,TRIPLET,CTRIP_30D79F1DE8AB,TRIP_CA1C9084E423,3,2,GENE_3CAC3B45F3BF|GENE_9BAFBDF14400|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_9BAFBDF14400 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_1B28035F2D73,1077,TRIPLET,CTRIP_05EBED3985C7,TRIP_2BABC526E2E9,3,2,GENE_375C727503E6|GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6,GENE_375C727503E6 + NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,DESCONHECIDA|NUM|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_1D9923EB42EF,1078,TRIPLET,CTRIP_1E80CE3A7337,TRIP_83AA481B8C59,3,2,GENE_3CAC3B45F3BF|GENE_61447D78C854|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_61447D78C854 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_27926F05DCB5,1079,TRIPLET,CTRIP_6D50028A50DD,TRIP_D14E526D2993,3,2,GENE_3CAC3B45F3BF|GENE_6C2EEC3CDEEE|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_6C2EEC3CDEEE + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_27AC5FD61560,1080,TRIPLET,CTRIP_DC14AB875521,TRIP_F76115AEB960,3,2,GENE_3CAC3B45F3BF|GENE_B0AD99872F63|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_B0AD99872F63 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_29BCCF392ED0,1081,TRIPLET,CTRIP_0E8E291872C4,TRIP_AAFAB736BC45,3,2,GENE_3CAC3B45F3BF|GENE_A46719CEF957|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_A46719CEF957 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_34705CAC78F1,1082,TRIPLET,CTRIP_6626E5116320,TRIP_F0452D697AE7,3,2,GENE_39C0D2FA8D0F|GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6,GENE_39C0D2FA8D0F + NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,DESCONHECIDA|NUM|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_3D574150BC9E,1083,TRIPLET,CTRIP_DC213274A1C5,TRIP_531BD311051F,3,2,GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6|GENE_F206ABCF3D62,NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_F206ABCF3D62,NUM|NUM|DESCONHECIDA,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_3FE5565B658D,1084,TRIPLET,CTRIP_BAEBA4BE519B,TRIP_88DF8552CC5D,3,2,GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6|GENE_EFF8628D99DA,NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_EFF8628D99DA,NUM|NUM|DESCONHECIDA,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_419D4088F0B6,1085,TRIPLET,CTRIP_6A3F4FC10D2B,TRIP_67FE99A07593,3,2,GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6|GENE_C2B6AA9300BD,NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_C2B6AA9300BD,NUM|NUM|DESCONHECIDA,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_4B393DB52858,1086,TRIPLET,CTRIP_76A0C51EE333,TRIP_13DB5913265C,3,2,GENE_3CAC3B45F3BF|GENE_7B6541847FC0|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_7B6541847FC0 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_52AE851C2161,1087,TRIPLET,CTRIP_737F09A868E9,TRIP_DB56B6B6522C,3,2,GENE_3CAC3B45F3BF|GENE_9A65B167E88D|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_9A65B167E88D + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_52D3BBEACE84,1088,TRIPLET,CTRIP_495D389702AB,TRIP_D7A1B5534657,3,2,GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6|GENE_F1375B0170A9,NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_F1375B0170A9,NUM|NUM|DESCONHECIDA,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_52DC36F58B81,1089,TRIPLET,CTRIP_F8BAA251C93E,TRIP_E7A27021B611,3,2,GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6|GENE_C8659A968DF1,NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_C8659A968DF1,NUM|NUM|DESCONHECIDA,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_5B587E5460B0,1090,TRIPLET,CTRIP_234AC8ADCD14,TRIP_18133254C596,3,2,GENE_3CAC3B45F3BF|GENE_67B04509C20C|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_67B04509C20C + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_6B0B5F5E92C5,1091,TRIPLET,CTRIP_1AD7EA4214AD,TRIP_DDA53ED85C27,3,2,GENE_1BD5018BF085|GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6,GENE_1BD5018BF085 + NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,DESCONHECIDA|NUM|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_80905B40E138,1092,TRIPLET,CTRIP_50A477072112,TRIP_1D69940C800D,3,2,GENE_3CAC3B45F3BF|GENE_B72467C5FDE9|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_B72467C5FDE9 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_80B70109AA28,1093,TRIPLET,CTRIP_B1532B4CE211,TRIP_E4228279B62F,3,2,GENE_3CAC3B45F3BF|GENE_7F3DEF113C57|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_7F3DEF113C57 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_883536569F44,1094,TRIPLET,CTRIP_892C70341A19,TRIP_3546097E34B5,3,2,GENE_035C4B2B0FFF|GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6,GENE_035C4B2B0FFF + NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,DESCONHECIDA|NUM|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_8900F9CBCEA9,1095,TRIPLET,CTRIP_41FFD1281BD0,TRIP_F5CD6CF5D20F,3,2,GENE_3CAC3B45F3BF|GENE_3EBC37E5543F|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_3EBC37E5543F + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_89A81F31CC39,1096,TRIPLET,CTRIP_42C58CF0863E,TRIP_51A3D6EC21ED,3,2,GENE_3CAC3B45F3BF|GENE_BAEE17666C06|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_BAEE17666C06 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_8BE4AEBD331D,1097,TRIPLET,CTRIP_DB1B5C90E984,TRIP_5ECA42218204,3,2,GENE_3B3714C087ED|GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6,GENE_3B3714C087ED + NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,DESCONHECIDA|NUM|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_910708ACA20F,1098,TRIPLET,CTRIP_6A97F742AA2F,TRIP_61EFF6DC70B3,3,2,GENE_18BF3F5C97E0|GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6,GENE_18BF3F5C97E0 + NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,DESCONHECIDA|NUM|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_981D90AB3B97,1099,TRIPLET,CTRIP_58C2ADCA6EB9,TRIP_E6C2C26737D6,3,2,GENE_3CAC3B45F3BF|GENE_929A1CEC5902|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_929A1CEC5902 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_A8026A1EFF88,1100,TRIPLET,CTRIP_76E03093114A,TRIP_92B9CF782529,3,2,GENE_3CAC3B45F3BF|GENE_BC1C60CBD2B6|GENE_F788D1793F39,NUM::HORA::POSITIVO + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO + GENE_F788D1793F39,NUM|NUM|DESCONHECIDA,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_ADD128332540,1101,TRIPLET,CTRIP_3DB9294B38D7,TRIP_E94E0762CB99,3,2,GENE_3CAC3B45F3BF|GENE_A0AD854DCA9C|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_A0AD854DCA9C + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_B2E24FAAAD9D,1102,TRIPLET,CTRIP_961D9EDCB37E,TRIP_51CE3D7D5616,3,2,GENE_3CAC3B45F3BF|GENE_8DF207020BCE|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_8DF207020BCE + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_B411DE98C179,1103,TRIPLET,CTRIP_5EF16F993FE6,TRIP_C7C31AE26E66,3,2,GENE_3CAC3B45F3BF|GENE_4A0FB2BB16B7|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_4A0FB2BB16B7 + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_B444F129512C,1104,TRIPLET,CTRIP_69F7E0F4C287,TRIP_303E5C91DCD6,3,2,GENE_3CAC3B45F3BF|GENE_9F81AAC8272C|GENE_BC1C60CBD2B6,NUM::HORA::POSITIVO + GENE_9F81AAC8272C + NUM::TAXA_ALVO_DESVIO_DIAS_PP::POSITIVO,NUM|DESCONHECIDA|NUM,2,795,258,537,32.4528301887,31.884057971,1.01783876501,0.0895997303209,29.1163522013,66.4810329438,46.4312728221,50,80,60.3483346774,EVIDENCIA_MODERADA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
